id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 19 prediction
414,21.636306032231545,3.090900861747364,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,78,,,9.636306032231548,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60232,,,0,0,-1,1,14.6,297,97,,,0,2,1.2,1.2,1,Craig,0.7,2.652480111981405,2.652480111981405,2.652480111981405,1.0,7.0,9,3.620028018951416,2.8458752632141118,3.1857552528381348,2.829784870147705,3.7021658420562735,2.972652673721313,3.920291185379028,3.4443488121032715,4.067165374755859,,,,,,,,,5,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,20.4,201,63,False,87.0,208,84,373,,,49,0,0,,0,,60232.jpg,1.9,0,0,Dawson,0.3,False,,a,19,21,West Ham,102.0,103,13,13,15406,444,22873,900,0.630796094234156,0.5413224718329398,0.2040816326530612,1.3963266778426975,0.1,6.888096381206902,2.7,Dawson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.5,0.5,0.07142857142857142,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,3.0,0.1,0.3,0.0999999999999999,0.0,,0.0,,0.0,0.0,1.0,2.586387855766426,5.597315856468886,3.586341215165638,3.797315856468886,,1.0,,1.0,1.0,33.75167226791382,0,3.163604974746704
415,2.3766151474616493,2.3766151474616493,0,0.0,,,,,,,,,0,0.0,,,,,,,,,3,100.0,100.0,1.3766151474616497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81012,,,0,0,-1,1,0.0,466,184,,,0,2,0.5,0.5,0,Ryan,0.0,1.9863878557664256,1.9863878557664256,1.9863878557664256,,1.0,9,2.8107452392578125,1.933538794517517,2.1452383995056152,1.9359458684921265,2.655989170074463,2.060316324234009,3.084399700164795,2.5959084033966064,3.2645535469055176,,,,,,,,,0,0,0.0,,,,,,,,,0.0,483,183,False,0.0,480,182,2,,2021-09-23T00:00:09.752203Z,44,0,0,,0,,81012.jpg,1.0,0,0,Fredericks,0.1,False,,a,19,21,West Ham,0.0,436,174,1,3108,190,9333,156,0.5401398062412839,0.45145178540146036,,1.1330068160695395,0.0,5.593118992718783,0.2,Fredericks,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,24.609723567962646,0,2.123088121414185
416,5.376615147461649,1.3441537868654123,0,,,0.0,,0.0,,,0.0,0.0,0,,,0.0,,0.0,,,0.0,0.0,11,100.0,100.0,1.3766151474616497,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86934,,,0,0,-2,2,1.8,356,176,,,0,3,1.2,1.2,1,Manuel,0.7,1.0,1.0,1.0,1.0,4.0,9,2.134122133255005,1.6906452178955078,1.8508707284927368,1.6930526494979858,1.9654241800308228,1.7861100435256958,2.2057909965515137,2.1446125507354736,2.385944604873657,,,,,,,,,1,0,,,0.0,,0.0,,,0.0,0.0,1.0,395,177,False,7.4,375,165,21,,2021-08-13T13:00:15.122575Z,58,0,0,,0,,86934.jpg,1.0,0,0,Lanzini,0.1,False,,a,19,21,West Ham,0.0,605,246,4,6285,230,11564,514,0.23175065290782973,0.1724137931034483,0.1724137931034483,0.5581294811372994,0.1,3.400134978623226,0.7,Lanzini,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.0,,,0.0,,0.0,,,0.0,0.0,1.0,,,1.0,,1.0,,,1.0,1.0,19.72078287601471,0,1.864209771156311
417,,,0,,,,,,,,,,0,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,105717,,,0,0,-1,1,0.0,469,185,,,0,2,0.5,0.5,0,Arthur,0.0,,,,,,9,3.205782413482666,2.1306028366088867,2.668019771575928,2.192650318145752,2.9289937019348145,2.257380247116089,3.528933048248291,3.1811869144439697,3.7090868949890137,,,,,,,,,0,0,,,,,,,,,,0.0,486,184,False,0.0,483,183,0,,2021-08-10T08:00:10.295760Z,44,0,0,,0,,105717.jpg,0.0,0,0,Masuaku,0.0,False,,a,19,21,West Ham,0.0,439,175,0,1455,131,4096,181,,,,,0.0,6.45201487974687,0.0,Masuaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.38886547088623,0,2.5862293243408203
418,24.907306032231546,3.5581865760330778,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120,100.0,75.0,9.636306032231548,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164555,3.0,,-1,1,-2,2,136.1,66,15,,,0,2,0.8,0.6,0,Vladimir,0.3,3.6706371937915776,3.6706371937915776,3.6706371937915776,2.818699857557069,7.0,9,4.03347635269165,3.091675281524658,3.534073829650879,3.0751655101776123,4.079098224639893,3.19565224647522,4.1972432136535645,4.008039951324463,4.340860843658447,,,,,,,,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31.2,113,25,False,132.0,117,46,630,,2021-10-06T12:00:13.746784Z,48,0,0,,0,,164555.jpg,2.4,0,0,Coufal,5.0,False,,a,19,21,West Ham,44.0,205,54,17,251594,492,830439,36059,0.7412888700068913,0.764716082039912,0.587229136991056,1.6240825429211563,0.1,7.752161820729574,3.5,Coufal,1.3,3.9,0.6,0.6,0.1,0.0,0.0,0.0999999999999998,0.2000000000000001,,,0.1,1.4000000000000001,0.2,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,3.7863878557664257,6.368315856468886,3.286341215165639,3.797315856468886,1.6611955528863462,3.504776847648808,3.290127172136051,,,37.21037673950195,0,3.6550912857055664
419,44.73938408178872,4.971042675754301,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,186,,,3.097384081788712,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,172841,,,-1,1,5,-5,186.1,37,25,2.0,,2,3,3.2,3.2,3,Saïd,2.7,4.9912803352633,4.9912803352633,4.9912803352633,4.547536564280449,9.0,9,4.609010219573975,3.5618934631347656,3.980815887451172,3.4125561714172363,4.373792171478272,3.5618934631347656,4.632262706756592,4.583574295043945,5.451163291931152,,,,,,,,,9,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,14,10,True,215.4,24,11,763,,,65,0,0,,0,,172841.jpg,5.6,0,0,Benrahma,33.3,False,,a,19,21,West Ham,287.0,16,9,50,3483418,54453,1544304,169054,0.7647757962698924,0.7678892823482001,0.6996210098892999,1.949803354351821,0.4,6.51682706979605,7.7,Benrahma,1.2,3.6,0.2,0.2,0.0,0.0999999999999999,0.0999999999999999,0.4,0.1,0.0999999999999998,0.0,2.1,3.3,0.36666666666666664,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,10.5,0.2,0.6000000000000001,0.1999999999999999,0.1,0.0999999999999998,0.1999999999999999,0.3,0.1999999999999999,0.2000000000000001,3.449328964117223,6.617596963941606,8.820328964117222,3.4965853037914094,3.249328964117222,5.965298888221586,5.501194211912202,4.072531793034013,3.749328964117221,3.449328964117223,42.35937595367432,0,4.192414283752441
420,37.81038408178871,4.2011537868654125,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,,,3.097384081788712,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,178186,2.0,,0,0,-2,2,234.6,15,8,,,0,3,5.8,5.8,3,Jarrod,5.3,4.221391446374411,4.221391446374411,4.221391446374411,4.49013656428045,9.0,9,4.268972396850586,3.356454372406006,3.616632699966431,3.2505552768707275,3.9601683616638175,3.356454372406006,4.292224884033203,4.243536472320557,4.889079570770264,,,,,,,,,10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.5,8,6,False,183.8,57,21,789,,,63,0,0,,0,,178186.jpg,3.9,0,0,Bowen,1.3,False,,a,19,21,West Ham,327.0,8,4,35,93663,10234,114188,7599,0.6668498074389544,0.6700621343451446,0.7127200895683253,1.6737797327583563,0.8,6.192518907880026,5.6,Bowen,1.8,5.4,0.1,0.5,0.2,0.0,0.3,0.0,0.0,0.2999999999999998,0.4000000000000001,1.8,3.6,0.4,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,9.0,0.5,0.0,0.0,0.1999999999999999,0.3,0.1,0.3999999999999999,0.1999999999999999,0.1,4.149328964117223,5.046596963941607,3.9493289641172216,3.096585303791409,3.4493289641172216,5.336298888221587,3.572194211912202,4.2725317930340125,5.1203289641172205,4.149328964117223,39.012869119644165,0,3.778790712356568
421,25.43938408178871,2.8265982313098568,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165,,,3.097384081788712,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,204480,,,0,0,0,0,142.1,62,42,3.0,,0,3,2.8,2.8,3,Declan,2.3,2.846835890818856,2.846835890818856,2.846835890818856,2.941736564280449,9.0,9,3.3040945529937744,2.7053778171539307,2.9161505699157715,2.7091176509857178,3.306334972381592,2.778042316436768,3.361588954925537,3.187239170074463,3.6094212532043457,,,,,,,,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,66,40,False,221.6,19,9,810,,,50,0,0,2.0,0,,204480.jpg,2.9,0,0,Rice,4.6,False,,a,19,21,West Ham,42.0,208,107,26,282383,12695,297032,17923,0.5653196462619714,0.5693671781637712,0.5883473128560899,1.264093158057903,0.5,6.187951850891113,5.2,Rice,1.1,3.3000000000000003,0.1,0.3,0.0999999999999999,0.0,0.0,0.4,0.0,0.0999999999999999,0.1,0.1,1.2000000000000002,0.13333333333333336,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.7493289641172223,2.5465969639416066,5.120328964117221,1.7965853037914097,1.4493289641172216,2.1652988882215864,5.772194211912202,1.2725317930340123,2.749328964117221,2.7493289641172223,30.939759254455566,3,3.062391996383667
422,33.46838408178871,3.718709342420968,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,140,,,3.097384081788712,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,215439,,,-1,1,-2,2,87.2,114,72,,,0,3,4.8,4.8,2,Tomas,4.3,3.7389470019299673,3.7389470019299673,3.7389470019299673,3.7017365642804494,9.0,9,4.168389797210693,3.2326583862304688,3.6830103397369385,3.226877927780152,4.02927827835083,3.2554588317871094,4.191642284393311,4.142953872680664,4.838771820068359,,,,,,,,,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,52,34,False,158.0,81,28,798,,,58,0,0,,0,,215439.jpg,3.6,0,0,Soucek,5.4,False,,a,19,21,West Ham,217.0,42,24,32,217577,5033,612487,21480,0.641156783176029,0.6446460348155116,0.6382304421173188,1.5441100088896755,0.7,6.65809335379765,5.5,Soucek,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.6,1.8,0.2,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,8.0,0.6,0.2,0.0999999999999999,0.0,0.0999999999999999,0.1,0.0999999999999998,0.0,0.4000000000000001,3.449328964117223,6.246596963941607,3.449328964117222,2.9965853037914094,2.4493289641172216,2.6652988882215864,2.801194211912202,6.843531793034012,2.749328964117221,3.449328964117223,38.61694145202637,1,3.847899913787842
423,34.66838408178871,3.852042675754301,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,,,3.097384081788712,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,217593,4.0,,0,0,0,0,217.1,19,12,,,0,3,2.8,2.8,3,Pablo,2.3,3.8722803352633,3.8722803352633,3.8722803352633,3.4075365642804494,9.0,9,4.357873916625977,3.370333671569824,3.70553469657898,3.364553451538086,4.049070835113525,3.370333671569824,4.381126403808594,4.332437515258789,5.028255462646484,,,,,,,,,10,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,22,14,False,187.0,54,19,793,,,60,0,0,,0,,217593.jpg,3.7,0,0,Fornals,2.1,False,,a,19,21,West Ham,227.0,36,21,33,408367,2924,310739,15848,0.6420071126257169,0.6453800558772167,0.5679227607134082,1.572589837170538,0.4,6.637868722279866,5.5,Fornals,1.1,3.3000000000000003,0.6,0.2,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.2,2.1,3.2,0.35555555555555557,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,10.5,0.1,0.1999999999999999,0.5,0.0,0.1999999999999999,0.3999999999999999,0.3,0.1,0.3,4.549328964117223,5.317596963941607,5.049328964117222,4.996585303791409,2.4493289641172216,3.1652988882215864,3.6011942119122016,3.772531793034013,1.9493289641172216,4.549328964117223,39.8272123336792,2,3.867692708969116
424,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,219924,,,0,0,-2,2,0.0,455,180,,,0,2,0.5,0.5,0,Issa,0.0,,,,,,9,3.205782413482666,2.1306028366088867,2.668019771575928,2.192650318145752,2.9289937019348145,2.257380247116089,3.528933048248291,3.1811869144439697,3.7090868949890137,,,,,,,,,0,0,,,,,,,,,,0.0,474,179,False,0.0,471,178,0,,,43,0,0,,0,,219924.jpg,0.0,0,0,Diop,0.3,False,,a,19,21,West Ham,0.0,425,169,0,9170,769,25467,864,,,,,0.0,6.6020617374154025,0.0,Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.38886547088623,0,2.5862293243408203
425,10.729845442384947,3.576615147461649,0,0.0,,,,,,,0.0,0.0,1,0.0,,,,,,,1.0,0.0,56,,,4.129845442384949,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,222018,,,0,0,-1,1,33.4,224,60,,,0,2,4.8,4.8,6,Ben,4.3,3.7270065229013993,3.7270065229013993,3.7270065229013993,4.597315856468887,3.0,9,4.310079097747803,3.3946690559387207,3.810675382614136,3.380051612854004,4.3557000160217285,3.4986460208892822,4.473845958709717,4.284643173217773,4.52842378616333,,,,,,,,,0,0,0.0,,,,,,,0.0,0.0,7.9,320,110,False,37.4,307,120,181,,,39,0,0,,0,,222018.jpg,4.7,0,0,Johnson,2.9,False,,a,19,21,West Ham,8.0,316,102,14,153422,41510,135865,7905,0.9170808070414485,0.955642698179846,1.178798937556125,1.8110894803710826,1.1,10.248314600724441,3.6,Johnson,0.2,0.6000000000000001,0.0,,,,,,,0.1,0.1,0.0,0.2,0.06666666666666667,1.4,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.0,0.0,,,,,,,0.0,0.0,4.097315856468888,1.0,,,,,,,5.097315856468885,4.097315856468888,39.96842694282532,0,3.9316928386688232
489,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,84182,,,0,0,-2,2,0.0,557,58,,,0,1,0.5,0.5,0,Alphonse,0.0,,,,,,9,3.693458557128906,2.7270665168762207,3.24906325340271,2.9301390647888184,3.43232536315918,3.047299385070801,3.763542890548706,3.672767877578736,3.928446292877197,,,,,,,,,0,0,,,,,,,,,,0.0,565,68,False,0.0,564,68,0,,,48,0,0,,0,,84182.jpg,0.0,0,0,Areola,0.8,False,,a,19,21,West Ham,0.0,543,55,0,18743,718,71424,1811,,,,,0.0,7.002371251583099,0.0,Areola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.61138200759888,0,3.1672728061676025
521,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,486870,,,0,0,0,0,0.0,446,172,,,0,2,0.0,0.0,0,Frederik,0.0,,,,,,9,3.205782413482666,2.1306028366088867,2.668019771575928,2.192650318145752,2.9289937019348145,2.257380247116089,3.528933048248291,3.1811869144439697,3.7090868949890137,,,,,,,,,0,0,,,,,,,,,,0.0,468,173,False,0.0,465,172,0,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-14T17:00:13.907661Z,40,0,0,,0,,486870.jpg,0.0,0,0,Alves,0.2,False,,u,19,21,West Ham,0.0,408,153,0,818,0,24009,388,,,,,0.0,7.097216367721558,0.0,Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.38886547088623,0,2.5862293243408203
522,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,222017,,,0,0,0,0,0.0,522,207,,,0,3,0.0,0.0,0,Conor,0.0,,,,,,9,2.7074129581451416,2.188801050186157,2.411160945892334,2.2508485317230225,2.416682720184326,2.2842659950256348,2.828577756881714,2.767399549484253,3.0087313652038574,,,,,,,,,0,0,,,,,,,,,,0.0,533,205,False,0.0,531,204,0,Joined Peterborough United on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.036627Z,45,0,0,,0,,222017.jpg,0.0,0,0,Coventry,0.1,False,,u,19,21,West Ham,0.0,501,199,0,2225,0,7018,126,,,,,0.0,5.606386820475261,0.0,Coventry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.228740692138672,0,2.3648598194122314
554,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,462384,,,0,0,0,0,0.0,440,167,,,0,2,0.5,0.5,0,Jamal,0.0,,,,,,9,3.205782413482666,2.1306028366088867,2.668019771575928,2.192650318145752,2.9289937019348145,2.257380247116089,3.528933048248291,3.1811869144439697,3.7090868949890137,,,,,,,,,0,0,,,,,,,,,,0.0,462,168,False,0.0,459,167,0,,,40,0,0,,0,,462384.jpg,0.0,0,0,Baptiste,0.3,False,,a,19,21,West Ham,0.0,402,148,0,20347,307,13024,846,,,,,0.0,7.097216367721558,0.0,Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.38886547088623,0,2.5862293243408203
582,5.832461360596237,1.944153786865412,0,,,,,0.0,0.0,,,,0,,,,,0.0,0.0,,,,11,,,1.0324613605962372,0,,,,,0.0,0.0,0.0,0.0,0.0,180151,,,-1,1,-2,2,14.0,305,155,,,0,3,0.5,0.5,0,Nikola,0.0,1.8326494441107928,1.8326494441107928,1.8326494441107928,1.8326494441107928,3.0,9,2.2215616703033447,1.7780848741531372,1.938310623168945,1.7804923057556152,2.0528643131256104,1.8735496997833248,2.293230533599853,2.232052087783813,2.473384141921997,,,,,,,,,1,0,,,,,0.0,0.0,,,,3.2,365,164,False,8.2,373,163,106,,,58,0,0,,0,,180151.jpg,1.3,0,0,Vlasic,0.0,False,,a,19,21,West Ham,10.0,309,158,4,7686,44,6144,378,0.3351989287698986,0.31597404208806773,0.31597404208806773,0.8072659206985192,0.0,3.550893047760273,0.7,Vlasic,0.1,0.3,,,,,0.0,0.0,,,,0.1,0.2,0.06666666666666667,,,,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.5,,,,,0.1,0.0,,,,,,,,,2.6652988882215864,1.0,,,,20.595179677009583,0,1.9516494274139404
589,,,0,,,,,,,,,,0,,,,,,,,,,0,75.0,25.0,,0,,,,,,,,,,195728,,,0,0,0,0,0.0,505,198,,,0,3,0.4,0.1,0,Alex,0.0,,,,,,9,2.7074129581451416,2.188801050186157,2.411160945892334,2.2508485317230225,2.416682720184326,2.2842659950256348,2.828577756881714,2.767399549484253,3.0087313652038574,,,,,,,,,0,0,,,,,,,,,,0.0,516,196,False,0.0,514,195,0,Illness - 75% chance of playing,2021-10-17T20:30:14.565061Z,45,0,0,,0,,195728.jpg,0.0,0,0,Kral,0.1,False,,d,19,21,West Ham,0.0,483,189,0,7776,32,5843,506,,,,,0.0,5.606386820475261,0.0,Kral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.228740692138672,0,2.3648598194122314
617,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,441024,,,0,0,0,0,0.0,432,161,,,0,2,0.5,0.5,0,Harrison,0.0,,,,,,9,3.205782413482666,2.1306028366088867,2.668019771575928,2.192650318145752,2.9289937019348145,2.257380247116089,3.528933048248291,3.1811869144439697,3.7090868949890137,,,,,,,,,0,0,,,,,,,,,,0.0,454,162,False,0.0,451,161,0,,,40,0,0,,0,,441024.jpg,0.0,0,0,Ashby,0.0,False,,a,19,21,West Ham,0.0,394,142,0,531,305,162,120,,,,,0.0,7.097216367721558,0.0,Ashby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.38886547088623,0,2.5862293243408203
426,26.365606821762245,2.9295118690846937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127,,,2.8656068217622463,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19624,1.0,,0,0,0,0,206.6,22,14,1.0,,0,3,1.5,2.0,2,João Filipe Iria,2.0,2.9966958146652725,2.9966958146652725,2.9966958146652725,2.2860521637099582,9.0,9,2.5701403617858887,2.8503215312957764,2.4692111015319824,3.1508708000183105,2.973973512649536,2.461984395980835,2.362744808197021,2.884817600250244,2.534648895263672,,,,,,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,99,54,False,105.6,167,60,748,,,50,0,0,,0,,19624.jpg,2.3,0,0,Santos Moutinho,0.6,False,,a,20,39,Wolves,17.0,282,147,21,69125,1440,65237,3982,0.5859023738169388,0.5993391629330544,0.45721043274199163,1.310117536033168,0.4,5.44653730392456,4.2,Moutinho,1.0,3.0,0.3,0.1,0.1999999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.16666666666666666,0.8,1.4999999999999998,0.6000000000000001,0.2000000000000001,2.5,1.2000000000000002,0.6000000000000005,1.0999999999999996,1.8000000000000007,2.5,0.0,0.1,0.1999999999999999,0.0,0.0,0.0,0.1,0.0,0.0999999999999999,1.6652988882215864,3.349328964117221,3.02313016014843,4.148811636094027,5.018730753077982,2.0820849986238987,2.301194211912202,3.048811636094026,2.3328710836980795,1.6652988882215864,27.232686519622803,1,2.973973512649536
427,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,38533,,,0,0,0,0,0.0,576,63,,,0,1,0.0,0.0,0,Rui Pedro,0.0,,,,,,9,3.091557025909424,3.18387222290039,2.8979265689849854,3.8712644577026367,3.7063610553741455,2.725937843322754,2.9290106296539307,3.5313940048217773,3.046170711517334,,,,,,,,,0,0,,,,,,,,,,0.0,580,70,False,0.0,579,70,0,Transferred to Roma,2021-07-14T07:47:44.687993Z,50,0,0,,0,,38533.jpg,0.0,0,0,dos Santos Patrício,0.0,False,,u,20,39,Wolves,0.0,565,60,0,0,0,1651,20,,,,,0.0,6.537971115112304,0.0,Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68985557556152,0,3.7063610553741455
428,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,90585,,,0,0,-1,1,0.0,568,206,,,0,2,0.0,0.0,0,Willy,0.0,,,,,,9,2.3705358505249023,2.904780864715576,2.301638126373291,3.651905298233032,3.4717514514923096,2.129474401473999,2.1915218830108643,3.028062343597412,2.256251811981201,,,,,,,,,0,0,,,,,,,,,,0.0,575,206,False,0.0,574,206,0,Knock - Unknown return date,2021-10-22T13:00:14.745701Z,49,0,0,,0,,90585.jpg,0.0,0,0,Boly,0.1,False,,i,20,39,Wolves,0.0,556,203,0,3704,42,8023,751,,,,,0.0,5.668912955692836,0.0,Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.777673482894897,0,3.4717514514923096
