id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints_next10,yellow_cards,gameweek 15 prediction
82,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,183656,,,0,0,-1,1,0.0,576,235,,,0,3,0.0,0.0,0,Pelenda Joshua,0.0,,,,,,5,3.031886339187622,3.102790117263794,3.1231706142425537,2.4445784091949463,3.0115058422088623,,,,,2.341856002807617,2.504218578338623,2.4969208240509038,3.1709024906158447,0,0,,,,,,0.0,580,234,False,0.0,578,234,0,Hip injury - Unknown return date,2021-08-09T06:00:12.543954Z,54,0,0,2.0,0,,183656.jpg,0.0,0,0,Dasilva,0.0,False,,i,3,94,Brentford,0.0,566,231,0,232,12,1309,41,,,,,0.0,5.2461696554113315,0.0,Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.32931613922119,0,3.101486921310425
83,20.535045119199435,4.107009023839887,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,74,75.0,,9.735045119199434,3,1.0,1.0,0.0,0.0,1.0,194010,,,0,0,0,0,52.5,108,25,,,0,2,1.5,2.5,5,Rico,3.0,4.2688555913647,4.2688555913647,4.2688555913647,4.2688555913647,5.0,5,4.192322254180908,4.232168674468994,4.28360652923584,3.384583711624145,4.140884399414063,,,,,3.280606746673584,3.384583711624145,3.754395246505737,4.192322254180908,2,0,0.0,0.0,0.0,0.0,0.0,11.1,192,57,False,48.0,199,80,434,Ankle injury - 75% chance of playing,2021-09-18T18:00:16.393567Z,45,0,0,,0,,194010.jpg,4.2,0,0,Henry,1.2,False,,d,3,94,Brentford,10.0,240,67,21,86381,1626,56210,5474,0.9126686719644194,0.9486345758588222,0.9486345758588222,1.9360626207676848,0.7,8.643219788869223,4.7,Henry,0.2,0.6000000000000001,0.0,0.1,0.0,0.1,0.0,0.2,0.4,0.08,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,1.2000000000000002,0.0,0.0,0.2,0.0,0.0,2.9863412151656377,2.892520640593719,4.495246544376106,5.395246544376105,5.574923012311928,2.9863412151656377,38.8944890499115,1,4.049015522003174
84,16.43376127979986,3.286752255959972,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,56,,,2.4337612797998585,4,1.0,1.0,0.0,1.0,1.0,204580,,,0,0,0,0,86.2,54,34,,,0,3,1.3,1.8,3,Vitaly,2.3,3.327213897841175,3.327213897841175,3.327213897841175,3.327213897841175,5.0,5,3.629480600357056,3.996257066726685,3.974817991256714,3.2217507362365723,3.6509196758270255,,,,,3.149086236953736,3.2217507362365723,3.2761402130126958,3.8835337162017822,1,0,0.0,0.0,0.0,0.0,0.0,21.2,81,45,False,68.0,142,52,421,,,50,0,0,,0,,204580.jpg,2.6,0,0,Janelt,0.1,False,,a,3,94,Brentford,57.0,100,52,13,3864,434,3394,305,0.6573504511919943,0.665442779568235,0.665442779568235,1.469880293905457,0.5,7.141723012924194,2.6,Janelt,0.5,1.5,0.0,0.1,0.3,0.0,0.0999999999999999,0.7,1.2,0.24,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,3.5,0.0,0.1,0.0,0.1,0.4999999999999999,5.296585303791409,2.22313016014843,3.3488116360940268,2.4488116360940264,3.318730753077982,5.296585303791409,35.70861506462097,1,3.704878091812134
85,5.073504511919943,2.536752255959972,0,,0.0,0.0,,,0,,0.0,0.0,,,20,,,0.9735045119199434,0,,0.0,0.0,0.0,0.0,205836,4.0,,0,0,-1,1,25.4,193,110,4.0,,0,3,-0.3,0.2,0,Saman,0.7,2.3244058180470133,2.3244058180470133,2.3244058180470133,2.3244058180470133,2.0,5,3.509838819503784,3.5574467182159424,3.601123094558716,2.5922701358795166,3.4661624431610107,,,,,2.512348175048828,2.6519103050231934,2.6528468132019043,3.625559091567993,1,0,,0.0,0.0,,,7.5,248,114,False,13.4,302,123,85,,,54,0,0,,0,,205836.jpg,1.5,0,0,Ghoddos,0.0,False,,a,3,94,Brentford,36.0,153,81,3,549,21,2519,137,0.4697689362888836,0.430445521860558,0.430445521860558,1.0916443600874517,0.1,5.852254849893075,0.6,Ghoddos,0.2,0.6000000000000001,,0.0,0.2,,,0.1,0.30000000000000004,0.15000000000000002,,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.5,,0.0,0.1,,,,,1.0,3.6488116360940266,,,31.602176189422607,0,3.4326705932617188
86,3.573504511919944,1.7867522559599718,0,,,0.0,0.0,,0,,,0.0,0.0,,9,100.0,100.0,0.9735045119199434,0,,,0.0,0.0,0.0,207283,1.0,,0,0,-1,1,25.6,192,109,1.0,,0,3,-0.3,0.2,0,Mathias,0.7,1.3,1.3,1.3,1.3,2.0,5,3.271595001220703,3.342498779296875,3.3628792762756348,2.315096378326416,3.251214504241944,,,,,2.2351744174957275,2.3747365474700928,2.367438793182373,3.410611152648926,1,0,,,0.0,0.0,,3.7,303,134,False,11.0,310,128,32,,2021-08-12T07:00:05.877357Z,49,0,0,,0,,207283.jpg,1.0,0,0,Jensen,0.0,False,,a,3,94,Brentford,0.0,527,213,2,1349,66,2347,129,0.36464331754285134,0.2653061224489796,0.2653061224489796,0.8071723918968103,0.1,5.973967435408612,0.4,Jensen,0.2,0.6000000000000001,,,0.2,0.0,,0.0,0.2,0.1,,,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.0,,,0.0,0.0,,,,,1.6,1.0,,29.2724404335022,0,3.341195583343506
87,,,0,,,,,,0,,,,,,0,100.0,100.0,,0,,,,,,213687,,,0,0,-1,1,0.0,370,136,,,0,2,-1.0,-0.5,0,Charlie,0.0,,,,,,5,3.666752338409424,3.721921443939209,3.758036613464356,2.4558215141296387,3.630637168884277,,,,,2.2836577892303467,2.5154616832733154,2.6567883491516118,3.79003381729126,0,0,,,,,,0.0,395,138,False,0.0,386,136,0,,2021-08-25T08:00:07.939391Z,39,0,0,,0,,213687.jpg,0.0,0,0,Goode,1.9,False,,a,3,94,Brentford,0.0,318,107,0,103132,14307,68051,6274,,,,,0.0,8.16756798670842,0.0,Goode,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85351514816284,0,3.3744044303894043
88,1.0,1.0,0,0.0,,,,,0,0.0,,,,,1,,,0.0,0,0.0,0.0,0.0,0.0,0.0,216620,,,0,0,-1,1,1.3,314,43,,,0,4,-1.0,-0.5,0,Marcus,0.0,1.0,1.0,1.0,1.0,1.0,5,2.4806950092315674,2.535863876342773,2.571979284286499,1.9369401931762693,2.444579601287842,,,,,1.911951184272766,1.9369401931762693,2.0372259616851807,2.6039764881134038,0,0,0.0,,,,,0.1,392,50,False,0.0,581,75,4,,,54,0,0,,0,,216620.jpg,1.0,0,0,Forss,0.1,False,,a,3,94,Brentford,0.0,569,72,1,7634,282,13724,730,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.4303314829119352,0.0,4.254955561072737,0.2,Forss,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.0,0.0,,,,,,1.0,,,,,22.976760029792786,0,2.516608238220215
89,5.894018047679774,2.947009023839887,0,,,,0.0,0.0,0,,,,0.0,0.0,10,,,3.894018047679773,0,,,,0.0,0.0,226956,,,-1,1,-2,2,0.5,339,119,,,0,2,-0.3,0.2,1,Mads,0.7,1.0,1.0,1.0,1.0,2.0,5,3.430593729019165,3.48576283454895,3.5218780040740967,2.463479518890381,3.3944785594940186,,,,,2.291315793991089,2.5231196880340576,2.664446353912353,3.553875207901001,1,0,,,,0.0,0.0,1.2,352,126,False,11.4,306,122,44,,,43,0,0,,0,,226956.jpg,1.0,0,0,Roerslev Rasmussen,0.1,False,,a,3,94,Brentford,0.0,373,139,2,747,84,4202,154,0.6853509357767179,0.23255813953488372,0.23255813953488372,1.4211739486182184,0.2,7.065505815106769,0.5,Roerslev,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.1999999999999997,0.7000000000000002,0.0,,,,0.0,0.0,1.0,,,,1.0,1.0,30.381675004959103,0,3.052725315093994
90,2.947009023839887,2.947009023839887,0,0.0,,,,,0,0.0,,,,,3,0.0,0.0,1.9470090238398867,0,0.0,0.0,0.0,0.0,0.0,228044,,,0,0,-1,1,0.0,441,177,,,0,2,0.0,0.0,0,Mads,0.0,1.8925206405937192,1.8925206405937192,1.8925206405937192,1.8925206405937192,1.0,5,3.064605236053467,3.119774341583252,3.1558895111083984,2.210711479187012,3.0284900665283203,,,,,2.1857223510742188,2.210711479187012,2.37341046333313,3.1878867149353027,0,0,0.0,,,,,0.0,461,178,False,0.0,453,177,19,Knee injury - Unknown return date,2021-08-25T08:00:07.948174Z,44,0,0,,0,,228044.jpg,1.0,0,0,Bech Sørensen,0.1,False,,i,3,94,Brentford,0.0,403,162,1,665,11,6410,208,0.6697747781454289,0.4301183274076634,0.4301183274076634,1.404931427200252,0.0,6.176033399321816,0.2,Sørensen,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.0,0.0,,,,,,1.0,,,,,27.17454695701599,0,2.637345314025879
91,25.10604511919944,5.021209023839887,1,1.0,0.0,0.0,0.0,0.0,4,2.0,0.0,0.0,0.0,2.0,111,,,9.735045119199434,3,1.0,1.0,0.0,0.0,1.0,231065,,,0,0,1,-1,13.2,245,77,,,1,2,3.0,3.5,8,Ethan,4.0,5.1830555913647,5.1830555913647,5.1830555913647,5.1830555913647,5.0,5,4.195296764373779,4.5708746910095215,4.286581039428711,3.3940110206604004,4.47959041595459,,,,,3.2230024337768555,3.3497798442840576,3.7195913791656494,4.195296764373779,2,0,0.0,0.0,0.0,0.0,0.0,11.7,186,53,False,94.0,74,23,450,,,46,0,0,,0,,231065.jpg,5.8,0,0,Pinnock,5.3,False,,a,3,94,Brentford,10.0,243,68,29,429266,16392,194278,9570,1.0915671790956278,1.1267512155140653,1.1267512155140653,2.3411507789551735,0.9,8.57956824095353,6.3,Pinnock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.6000000000000001,0.0,0.0,0.1,0.0,0.0,5.986341215165638,5.66352064059372,4.195246544376106,4.795246544376106,5.274923012311929,5.986341215165638,39.46601390838623,0,4.051989555358887
92,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,235448,,,0,0,0,0,0.0,400,22,,,0,1,0.0,0.0,0,Ellery,0.0,,,,,,5,3.937254667282105,3.9412808418273926,4.013288497924805,3.434666395187378,3.865247011184693,,,,,3.210072755813598,3.234173536300659,2.977698802947998,4.024643421173096,0,0,,,,,,0.0,422,42,False,0.0,413,42,0,Season long loan to Burton Albion,2021-07-08T07:34:45.360782Z,40,0,0,,0,,235448.jpg,0.0,0,0,Balcombe,0.0,False,,u,3,94,Brentford,0.0,351,19,0,0,0,438,26,,,,,0.0,9.111574470996857,0.0,Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.44629788398743,0,3.807971954345703
93,,,0,,,,,,0,,,,,,0,,,,0,,,,,,420922,,,0,0,0,0,0.0,510,205,,,0,3,-1.0,-0.5,0,Jan,0.0,,,,,,5,3.031886339187622,3.102790117263794,3.1231706142425537,2.4445784091949463,3.0115058422088623,,,,,2.341856002807617,2.504218578338623,2.4969208240509038,3.1709024906158447,0,0,,,,,,0.0,521,202,False,0.0,516,200,0,,,45,0,0,,0,,420922.jpg,0.0,0,0,Zamburek,0.9,False,,a,3,94,Brentford,0.0,481,192,0,46526,2667,45155,3553,,,,,0.0,6.295403586493598,0.0,Zamburek,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.32931613922119,0,3.101486921310425
94,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,434024,,,0,0,0,0,0.0,404,24,,,0,1,0.0,0.0,0,Patrik,0.0,,,,,,5,3.937254667282105,3.9412808418273926,4.013288497924805,3.434666395187378,3.865247011184693,,,,,3.210072755813598,3.234173536300659,2.977698802947998,4.024643421173096,0,0,,,,,,0.0,426,44,False,0.0,417,44,0,Joined Viking on loan until the end of 2021 - Expected back 15 Jan,2021-08-30T12:00:07.817769Z,40,0,0,,0,,434024.jpg,0.0,0,0,Gunnarsson,1.0,False,,n,3,94,Brentford,0.0,355,21,0,24653,81,51806,3075,,,,,0.0,9.111574470996857,0.0,Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.44629788398743,0,3.807971954345703
95,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,434662,,,0,0,-1,1,0.0,578,76,,,0,4,0.0,0.0,0,Halil,0.0,,,,,,5,3.169006586074829,3.2241756916046143,3.2602908611297607,2.508785963058472,3.1328914165496826,,,,,2.33662223815918,2.5684261322021484,2.5882437229156494,3.292288064956665,0,0,,,,,,0.0,583,77,False,0.0,582,76,0,Season-long loan to Galatasaray,2021-09-03T10:39:05.211891Z,54,0,0,,0,,434662.jpg,0.0,0,0,Dervişoğlu,0.0,False,,u,3,94,Brentford,0.0,571,74,0,1259,0,3687,142,,,,,0.0,5.4324152734544535,0.0,Dervişoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.335042476654053,0,3.254311800003052
96,24.73376127979986,4.946752255959972,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30,,,2.4337612797998585,3,1.0,1.0,0.0,0.0,1.0,446008,3.0,,0,0,0,0,93.9,46,29,3.0,,0,3,2.7,3.2,8,Bryan,3.7,4.987213897841174,4.987213897841174,4.987213897841174,4.987213897841174,5.0,5,4.154908180236816,5.048285484313965,4.629404067993164,3.365893840789795,4.573789119720459,,,,,3.1835994720458984,3.1835994720458984,3.164344549179077,4.538119792938232,2,1,0.0,0.0,0.0,0.0,1.0,24.8,65,39,False,47.0,205,80,420,,,55,0,0,,0,,446008.jpg,3.4,0,0,Mbeumo,0.8,False,,a,3,94,Brentford,106.0,52,28,17,60562,6048,82936,2575,0.8994095010836314,0.9067661632438498,0.9067661632438498,2.1093022492087963,0.7,7.333981904116544,3.1,Mbeumo,0.6,1.7999999999999998,0.1,0.4,0.0,0.0999999999999999,0.0,2.3,2.9,0.58,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,11.5,0.4,0.0999999999999999,0.1999999999999999,0.5,1.1,7.996585303791409,4.52313016014843,4.248811636094027,3.5488116360940265,4.6187307530779815,7.996585303791409,40.33690047264099,1,4.4949564933776855
97,2.9735045119199435,1.4867522559599715,0,0.0,0.0,,,,0,0.0,0.0,,,,6,,,0.9735045119199434,0,0.0,0.0,0.0,0.0,0.0,481405,,,0,0,0,0,0.4,345,171,,,0,3,-1.0,-0.5,0,Mads,0.0,1.111565080074215,1.111565080074215,1.111565080074215,1.111565080074215,2.0,5,2.4004552364349365,2.4713587760925293,2.491739511489868,1.863511562347412,2.3800745010375977,,,,,1.8698350191116333,1.863511562347412,1.9637972116470337,2.539471387863159,0,0,0.0,0.0,,,,0.8,360,162,False,6.6,334,147,13,,,45,0,0,,0,,481405.jpg,1.0,0,0,Bidstrup,0.1,False,,a,3,94,Brentford,0.0,497,202,2,3787,140,4481,302,0.330389390213327,0.24701446223871443,0.24701446223871443,0.7008617347557957,0.0,4.94764863120185,0.4,Bidstrup,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.0,0.0,0.0,,,,,1.0,1.0,,,,22.264418840408325,0,2.420664072036743
479,9.247009023839889,2.311752255959972,0,0.0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,0.0,22,100.0,100.0,1.9470090238398867,2,1.0,1.0,0.0,0.0,0.0,428580,,,0,0,-1,1,28.6,177,105,,,0,3,-0.3,0.2,1,Frank,0.7,2.017985449060614,2.017985449060614,2.017985449060614,2.017985449060614,4.0,5,3.1069185733795166,3.2119927406311035,3.198202848434448,2.473794460296631,3.120708465576172,,,,,2.3710720539093018,2.533434629440308,2.4651122093200684,3.2226388454437256,1,0,0.0,0.0,,0.0,0.0,10.1,207,102,False,23.0,277,110,185,,2021-08-28T18:30:12.117284Z,49,0,0,,0,,428580.jpg,2.0,0,0,Onyeka,0.1,False,,a,3,94,Brentford,49.0,111,59,8,3601,173,5510,292,0.47178617468570855,0.411833765114411,0.411833765114411,1.044343216409439,0.1,5.871861710840342,1.6,Onyeka,0.1,0.3,0.1,0.0,,0.0,0.0,0.2,0.30000000000000004,0.07500000000000001,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,1.0,0.1,0.0,,0.0,0.1,1.5,3.0231301601484297,2.5488116360940265,,1.0,1.5,28.77212238311768,0,3.0682475566864014
483,21.23504511919944,4.247009023839887,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,87,,,9.735045119199434,3,1.0,1.0,0.0,0.0,1.0,191866,,,0,0,0,0,16.7,221,69,,,0,2,2.3,2.8,7,Kristoffer,3.3,4.408855591364699,4.408855591364699,4.408855591364699,4.408855591364699,5.0,5,4.167470932006836,4.207317352294922,4.258755207061768,3.359732389450073,4.11603307723999,,,,,3.255755424499512,3.359732389450073,3.729543924331665,4.167470932006836,2,0,0.0,0.0,0.0,0.0,0.0,10.3,203,62,False,58.6,165,65,430,,,45,0,0,,0,,191866.jpg,4.4,0,0,Ajer,1.1,False,,a,3,94,Brentford,28.0,172,41,22,62610,7454,32394,2209,0.9437797830755303,0.9797456869699332,0.9797456869699332,2.002059253678429,0.7,8.587994628482395,4.9,Ajer,0.3,0.8999999999999999,0.3,0.0,0.0,0.0,0.0,0.1,0.4,0.08,1.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.6000000000000001,0.0,0.1,0.0,0.0,0.0,4.986341215165638,3.792520640593719,4.795246544376106,4.195246544376106,4.274923012311929,4.986341215165638,38.645975828170776,1,4.024164199829102
498,,,0,,,,,,0,,,,,,0,,,,0,,,,,,232247,,,0,0,0,0,0.0,497,190,,,0,2,-1.0,-0.5,0,Dominic,0.0,,,,,,5,3.666752338409424,3.721921443939209,3.758036613464356,2.4558215141296387,3.630637168884277,,,,,2.2836577892303467,2.5154616832733154,2.6567883491516118,3.79003381729126,0,0,,,,,,0.0,508,190,False,0.0,502,190,0,,,45,0,0,,0,,232247.jpg,0.0,0,0,Thompson,0.0,False,,a,3,94,Brentford,0.0,467,180,0,796,86,2220,144,,,,,0.0,7.078558921813964,0.0,Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85351514816284,0,3.3744044303894043
499,3.460256767879915,1.1534189226266385,0,,,0.0,0.0,0.0,0,,,0.0,0.0,0.0,4,100.0,100.0,1.460256767879915,2,,,0.0,1.0,1.0,432160,,,0,0,0,0,3.0,293,154,,,0,3,0.3,0.8,0,Shandon,1.3,1.1051053522897971,1.1051053522897971,1.1051053522897971,1.1051053522897971,3.0,5,2.73745059967041,2.7850584983825684,2.828734874725342,1.929665684700012,2.6937742233276367,,,,,1.826943278312683,1.9893059730529783,1.9820077419281008,2.853170871734619,0,0,,,0.0,0.0,0.0,0.5,369,170,False,0.0,564,225,138,,2021-08-19T18:30:11.877010Z,50,0,0,,0,,432160.jpg,1.3,1,0,Baptiste,0.0,False,,a,3,94,Brentford,4.0,289,151,4,1005,97,2334,127,0.2306837845253277,0.22102107045795943,0.22102107045795943,0.5158246235055468,0.3,4.886632585525513,0.8,Baptiste,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.0,,,0.0,0.0,0.0,-0.5034146962085906,,,1.0,2.818730753077982,-0.5034146962085906,24.433162927627563,0,2.807051181793213
524,2.9735045119199435,1.4867522559599715,0,,0.0,0.0,,,0,,0.0,0.0,,,3,,,0.9735045119199434,0,,0.0,0.0,0.0,0.0,216646,,,0,0,-1,1,0.6,337,169,,,0,3,-0.7,-0.2,0,Yoane,0.3,1.0,1.0,1.0,1.0,2.0,5,2.749597311019897,2.8205010890960693,2.840881586074829,2.154055118560791,2.7292168140411377,,,,,2.051332712173462,2.213695287704468,2.2146317958831787,2.88861346244812,0,0,,0.0,0.0,,,0.3,380,177,False,1.2,374,170,37,,,59,0,0,,0,,216646.jpg,1.0,0,0,Wissa,0.0,False,,a,3,94,Brentford,2.0,313,163,2,1104,74,3952,190,0.25199190778982566,0.1694915254237288,0.1694915254237288,0.6120862172849348,0.1,4.318936113583839,0.3,Wissa,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,0.0,,0.0,0.0,,,,,1.0,1.0,,,25.481723070144653,0,2.8191978931427
556,,,0,,,,,,0,,,,,,0,,,,0,,,,,,240796,,,0,0,0,0,0.0,502,51,,,0,1,-1.0,-0.5,0,Álvaro,0.0,,,,,,5,3.937254667282105,3.9412808418273926,4.013288497924805,3.434666395187378,3.865247011184693,,,,,3.210072755813598,3.234173536300659,2.977698802947998,4.024643421173096,0,0,,,,,,0.0,513,64,False,0.0,508,64,0,,,45,0,0,,0,,240796.jpg,0.0,0,0,Fernández,0.1,False,,a,3,94,Brentford,0.0,472,49,0,4034,260,2422,359,,,,,0.0,8.099177307552761,0.0,Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.44629788398743,0,3.807971954345703
569,,,0,,,,,,0,,,,,,0,,,,0,,,,,,450550,,,0,0,0,0,0.0,409,153,,,0,2,-1.0,-0.5,0,Finley,0.0,,,,,,5,3.666752338409424,3.721921443939209,3.758036613464356,2.4558215141296387,3.630637168884277,,,,,2.2836577892303467,2.5154616832733154,2.6567883491516118,3.79003381729126,0,0,,,,,,0.0,431,155,False,0.0,422,153,0,,,40,0,0,,0,,450550.jpg,0.0,0,0,Stevens,0.2,False,,a,3,94,Brentford,0.0,360,127,0,20763,1142,7613,1079,,,,,0.0,7.96337878704071,0.0,Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85351514816284,0,3.3744044303894043
594,2.947009023839887,2.947009023839887,0,,,,,0.0,0,,,,,0.0,4,,,1.9470090238398867,0,,,,,0.0,48760,,,0,0,0,0,0.0,455,182,,,0,2,-0.5,0.0,1,Mathias,0.5,1.0,1.0,1.0,1.0,1.0,5,3.351926326751709,3.407095432281494,3.4432106018066406,2.384812116622925,3.3158111572265625,,,,,2.212648391723633,2.4444522857666016,2.585778951644897,3.475207805633545,0,0,,,,,0.0,0.2,383,132,False,2.4,362,130,8,,,45,0,0,,0,,48760.jpg,1.0,0,0,Jorgensen,0.0,False,,a,3,94,Brentford,0.0,416,167,1,280,67,115,40,0.6548908941866416,0.2222222222222222,0.2222222222222222,1.389233376650088,0.1,6.576666884952121,0.2,Zanka,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.7000000000000002,0.0,,,,,0.0,1.0,,,,,1.0,29.595000982284542,0,2.974057912826538
53,10.005971059561013,2.0011942119122024,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,56,,,1.5059710595610107,2,0.0,1.0,0.0,1.0,0.0,39155,5.0,,0,0,-1,1,12.8,249,136,,,0,3,2.2,1.7,2,Adam,2.2,1.98881684796566,1.98881684796566,1.98881684796566,1.98881684796566,5.0,5,2.192715883255005,2.8979732990264893,2.527719020843506,2.8720622062683105,2.368004322052002,,,,,2.638932228088379,2.8979732990264893,3.0091865062713623,2.0827462673187256,3,0,0.0,0.0,0.0,0.0,0.0,6.4,266,121,False,33.0,251,101,362,,,54,0,0,,0,,39155.jpg,2.0,0,0,Lallana,0.2,False,,a,4,36,Brighton,18.0,203,113,10,6078,643,12053,662,0.37059152072448187,0.368299416289937,0.368299416289937,0.8611768728069595,0.4,4.817136172895078,1.9,Lallana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,0.5,0.0,0.0,0.0,0.0,0.1,2.6652988882215864,1.0,2.4493289641172216,1.0,2.4965853037914094,2.6652988882215864,26.012535333633423,0,2.5252223014831543
54,,,0,,,,,,0,,,,,,0,,,,0,,,,,,49262,,,0,0,0,0,0.0,382,12,,,0,1,0.0,-0.5,0,Jason,0.0,,,,,,5,2.6874611377716064,3.8617095947265625,3.206227302551269,3.6486525535583496,2.6931755542755127,,,,,3.5523340702056885,3.8617095947265625,4.088708400726318,2.630228281021118,0,0,,,,,,0.0,405,33,False,0.0,396,33,0,,,40,0,0,,0,,49262.jpg,0.0,0,0,Steele,3.6,False,,a,4,36,Brighton,0.0,331,9,0,154931,2004,65476,3189,,,,,0.0,8.377899527549744,0.0,Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.511598110198975,0,3.2813916206359863
