id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 21 prediction
607,2.0,1.0,0,,,,,,,,,0.0,,,0,,,,,,,,,0.0,,,5,,,0.0,0,,0.0,0.0,,,,,,0.0,0.0,0.0,461421,,,0,0,0,0,0.6,386,58,,,0,4,-0.5,0.5,0,Lewis,0.0,1.0,1.0,1.0,1.0,2.0,11,,,1.378661870956421,1.565740704536438,1.3762544393539429,1.7378541231155396,1.7190476655960083,1.3762544393539429,1.4794975519180298,1.974021315574646,,2.149524450302124,,,,,,,,0,0,,,,,,,,,0.0,,,0.3,422,59,False,2.2,418,55,2,,,45,0,0,,0,,461421.jpg,1.0,0,0,Dobbin,0.4,False,,a,8,11,Everton,0.0,535,70,2,46802,892,21356,1786,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4714045207910317,0.0,3.6807317998674183,0.4,Dobbin,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,,,,,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,16.56329309940338,0,1.806436538696289
613,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,491556,,,0,0,0,0,0.0,559,226,,,0,3,-0.5,0.5,0,Charlie,0.0,,,,,,11,,,1.9598010778427124,2.245748281478882,1.897753357887268,2.422737598419189,2.365368127822876,1.9573936462402344,2.122380495071411,2.6429121494293213,,2.7587780952453613,,,,,,,,0,0,,,,,,,,,,,,0.0,571,225,False,0.0,570,224,0,,,45,0,0,,0,,491556.jpg,0.0,0,0,Whitaker,0.0,False,,a,8,11,Everton,0.0,544,222,0,775,58,436,52,,,,,0.0,5.044555611080593,0.0,Whitaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70050024986267,0,2.327627420425415
616,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,447325,,,0,0,0,0,0.0,445,29,,,0,1,-0.5,0.5,0,Harry,0.0,,,,,,11,,,2.644325494766236,3.0220823287963867,2.4412527084350586,3.382704734802246,3.206227302551269,2.5673952102661133,2.8372130393981934,3.587690830230713,,3.7273011207580566,,,,,,,,0,0,,,,,,,,,,,,0.0,468,50,False,0.0,465,50,0,,,40,0,0,,0,,447325.jpg,0.0,0,0,Tyrer,0.0,False,,a,8,11,Everton,0.0,410,23,0,2228,258,575,133,,,,,0.0,7.692319095134735,0.0,Tyrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76927638053894,0,3.353083610534668
622,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,66838,,,0,0,0,0,0.0,587,74,,,0,4,-0.5,0.5,0,Cenk,0.0,,,,,,11,,,1.9598010778427124,2.3724942207336426,1.897753357887268,2.5337791442871094,2.476409673690796,1.9573936462402344,2.1876251697540283,2.819443225860596,,2.994945526123047,,,,,,,,0,0,,,,,,,,,,,,0.0,589,73,False,0.0,589,73,0,,,50,0,0,,0,,66838.jpg,0.0,0,0,Tosun,0.0,False,,a,8,11,Everton,0.0,576,72,0,1127,643,295,215,,,,,0.0,4.740760707855225,0.0,Tosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.703803539276123,0,2.504158496856689
623,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,474907,,,0,0,0,0,0.0,454,173,,,0,2,-0.5,0.5,0,Reece,0.0,,,,,,11,,,1.9068366289138796,2.4410388469696045,1.8447887897491453,2.745671272277832,2.786110639572144,1.90442955493927,2.2561697959899902,3.3171887397766118,,3.4926915168762207,,,,,,,,0,0,,,,,,,,,,,,0.0,477,175,False,0.0,474,175,0,,,40,0,0,,0,,474907.jpg,0.0,0,0,Welch,0.0,False,,a,8,11,Everton,0.0,419,157,0,219,113,60,47,,,,,0.0,6.377196311950683,0.0,Welch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.50878524780273,0,2.813859462738037
200,37.1813057619801,3.3801187056345543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,,,10.181305761980097,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17745,,,0,0,0,0,0.0,582,64,,,0,1,1.7,2.7,3,Kasper,2.7,3.2596296103512423,3.538889130754977,3.538889130754977,3.4224694724324976,11.0,11,,,3.440295934677124,4.294309616088867,3.758611440658569,4.162003040313721,4.5677995681762695,4.05563497543335,3.693430185317993,3.3698558807373047,,3.3817334175109863,,,,,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,162,4,False,298.4,10,3,990,,,50,0,0,,0,,17745.jpg,2.8,0,39,Schmeichel,15.5,False,,a,9,13,Leicester City,0.0,571,60,31,689321,6850,877775,34657,0.6760237411269109,0.6519259220702485,0.6844938944864996,1.511635039563493,0.5,7.897672033309936,6.2,Schmeichel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204776847648807,6.331484334792318,3.626278638962396,4.204776847648807,1.3283399944955951,3.7307340962109374,4.243240250500872,2.9863878557664254,3.1952465443761064,1.9863878557664247,3.0901271721360497,4.204776847648809,39.48836016654968,0,4.764686107635498
201,12.427866255445498,2.4855732510891,0,,0.0,0.0,,,0.0,,,,0.0,0.0,0,,0.0,0.0,,,0.0,,,,0.0,0.0,56,100.0,100.0,4.627866255445499,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37642,,,0,0,-1,1,2.1,369,134,,,0,2,0.3,1.3,2,Jonny,1.3,2.585191901279212,2.585191901279212,2.585191901279212,2.9814898765990154,5.0,11,,,2.1834349632263184,3.30501389503479,2.4262912273406982,3.1418616771698,3.444624185562134,3.1044437885284424,2.372196912765503,2.167344570159912,,2.1834349632263184,,,,,,,,7,0,,0.0,0.0,,,0.0,,,,0.0,0.0,13.9,289,97,False,97.8,220,88,386,,2021-10-22T15:00:15.354710Z,54,0,0,,0,,37642.jpg,1.2,0,0,Evans,0.2,False,,a,9,13,Leicester City,39.0,246,75,6,10001,1098,14962,855,0.4602913427942778,0.4787392409776319,0.5521277549257435,1.0696204230274124,0.2,5.182482754742657,1.1,Evans,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.3,0.3,0.06,,0.9000000000000004,1.200000000000001,,,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,1.7999999999999998,,0.3,0.0,,,0.0,,,,0.0,0.0,3.204776847648807,,3.426278638962396,3.204776847648807,,,1.0,,,,2.0901271721360497,3.204776847648809,27.98540687561035,1,3.656760692596436
202,6.294179938316825,2.0980599794389416,0,,,,,0.0,0.0,,,0.0,,,1,,,,,1.0,0.0,,,0.0,,,38,75.0,0.0,0.6941799383168248,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51938,3.0,,-1,1,-3,3,41.9,223,129,,,0,3,-0.8,0.0,0,Marc,0.0,1.9478311955593173,1.9478311955593173,1.9478311955593173,1.0,3.0,11,,,1.817766785621643,2.294366836547852,1.9766689538955688,2.239933013916016,2.374340534210205,2.179180383682251,1.9129412174224851,1.8201743364334104,,1.817766785621643,,,,,,,,2,1,,,,,1.0,0.0,,,0.0,,,11.1,310,137,False,50.6,299,122,190,Lack of match fitness - 75% chance of playing,2021-11-18T18:30:18.545086Z,52,0,0,,0,,51938.jpg,3.3,0,0,Albrighton,0.1,False,,d,9,13,Leicester City,19.0,290,150,10,15698,27,25922,550,0.40347307296902724,0.3745829222229456,0.1923076923076923,0.9200601649770322,0.0,4.0487093191880446,1.9,Albrighton,0.2,0.6000000000000001,,,,,0.0,0.2,,,0.0,,,0.0,0.2,0.06666666666666667,,0.9000000000000004,1.200000000000001,,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,2.1826835240527345,2.660810062625218,,,1.0,,,21.053288459777832,1,2.620149612426758
203,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,86881,,,0,0,-1,1,0.0,482,192,,,0,3,0.0,0.0,0,Nampalys,0.0,,,,,,11,,,1.94202983379364,2.6673130989074707,2.246147632598877,2.563383102416992,2.747286558151245,2.3805978298187256,2.182420253753662,2.004077434539795,,1.94202983379364,,,,,,,,0,0,,,,,,,,,,,,0.0,501,191,False,0.0,498,189,0,Not included in Leicester's 25-man Premier League squad - Unknown return date,2021-08-26T10:30:10.154751Z,44,0,0,,0,,86881.jpg,0.0,0,0,Mendy,1.2,False,,n,9,13,Leicester City,0.0,454,181,0,244277,311,195584,4664,,,,,0.0,5.411255034533413,0.0,Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80952215194702,0,3.1342365741729736
204,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,95463,,,0,0,0,0,0.0,424,18,,,0,1,-1.0,0.0,0,Danny,0.0,,,,,,11,,,2.5387628078460693,3.587690830230713,3.053090333938598,3.564438343048096,3.7273011207580566,3.381653308868408,2.927861213684082,2.675333261489868,,2.4722604751586914,,,,,,,,0,0,,,,,,,,,,,,0.0,446,39,False,0.0,443,39,0,,,40,0,0,,0,,95463.jpg,0.0,0,0,Ward,4.7,False,,a,9,13,Leicester City,0.0,387,12,0,211507,2077,135745,7542,,,,,0.0,8.00684803724289,0.0,Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02739214897156,0,4.099000453948975
205,52.371,4.761,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,214,100.0,100.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101668,,,-1,1,2,-2,137.1,84,9,,,2,4,0.3,1.3,2,Jamie,1.3,4.867099999999999,4.760999999999999,4.760999999999999,3.5800000000000005,11.0,11,,,3.724677324295044,5.050717353820801,4.244339942932129,4.841037273406982,5.145830154418945,4.268599510192871,4.244339942932129,3.2574238777160645,,3.732617139816284,,,,,,,,16,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,79.9,15,3,True,277.0,16,2,935,,2021-10-24T22:30:12.696707Z,107,1,0,1.0,0,,101668.jpg,5.5,0,0,Vardy,29.0,False,,a,9,13,Leicester City,387.0,8,4,60,2708852,56277,1617065,183542,0.44495327102803744,0.4548691588785046,0.3345794392523365,1.4554801693477264,0.1,4.087716976058818,5.6,Vardy,1.0,3.0,0.1,0.3,0.0,0.0,0.1,0.0999999999999999,0.0,0.2,0.0,0.1999999999999999,0.0,4.9,5.9,0.5363636363636364,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,19.6,0.6,0.0,0.1000000000000005,0.0,0.7000000000000001,0.0,0.7,1.7999999999999998,0.7000000000000002,0.2999999999999998,0.0,2.400000000000002,3.7,1.9,2.400000000000002,2.0,8.871,2.3,6.8,10.8,6.800000000000001,5.799999999999999,1.0,43.73857164382935,2,5.228989124298096
206,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,106837,,,0,0,-1,1,0.0,579,235,,,0,3,0.0,0.0,0,Dennis,0.0,,,,,,11,,,1.94202983379364,2.6673130989074707,2.246147632598877,2.563383102416992,2.747286558151245,2.3805978298187256,2.182420253753662,2.004077434539795,,1.94202983379364,,,,,,,,0,0,,,,,,,,,,,,0.0,585,233,False,0.0,585,233,0,Joined Torino on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:06.668904Z,49,0,0,,0,,106837.jpg,0.0,0,0,Praet,0.0,False,,u,9,13,Leicester City,0.0,567,231,0,497,0,4112,21,,,,,0.0,4.859086153458575,0.0,Praet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80952215194702,0,3.1342365741729736
207,23.8465860087128,2.9808232510891,2,1.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,3,3.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,121,100.0,75.0,7.404586008712798,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111931,,,-1,1,-2,2,83.5,144,32,,,1,2,0.3,1.0,2,Ricardo Domingos,1.3,2.169344102527956,2.8234866315610008,2.8234866315610008,3.5332269558112217,8.0,11,,,2.3767921924591064,3.541027784347534,2.6287097930908203,3.377875566482544,3.7917675971984863,3.4069948196411133,2.574615955352783,2.296290874481201,,2.3767921924591064,,,,,,,,12,0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,27.0,183,54,False,152.2,127,51,595,,2021-10-29T13:30:08.016134Z,53,0,0,,0,,111931.jpg,2.6,0,0,Barbosa Pereira,2.3,False,,a,9,13,Leicester City,34.0,255,76,21,315584,1284,435609,8078,0.5624194813375661,0.40931020802414264,0.6666465954360796,1.2947868808558765,0.2,5.731088890219635,4.0,Pereira,0.5,1.5,0.1,,0.0,0.0,0.1999999999999999,,0.1,0.0,,0.0,0.0999999999999999,0.4,0.9,0.1125,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,2.4000000000000004,0.0,,0.0,0.1,0.0,,0.0,0.0,,0.3,0.0,3.204776847648807,7.402484334792318,,3.204776847648807,-0.0716600055044047,2.371,,2.2863878557664257,0.0,,3.89012717213605,3.504776847648809,30.374771118164062,1,4.003904342651367
208,14.479012757623698,2.0684303939462425,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,92,,,6.479012757623698,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155569,,,0,0,-1,1,17.5,295,95,,,0,2,0.0,1.0,1,Daniel,1.0,1.5589963517485657,1.812208920754816,1.812208920754816,1.5737260049462147,7.0,11,,,2.2077739238739014,3.1103525161743164,2.492278814315796,2.947200298309326,3.24996280670166,2.974273443222046,2.4381844997406006,2.191683530807495,,2.2077739238739014,,,,,,,,10,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,9.7,318,113,False,80.2,251,98,515,,,39,0,0,,0,,155569.jpg,1.7,0,0,Amartey,9.7,False,,a,9,13,Leicester City,0.0,375,137,12,689979,8914,1050743,24625,0.5303667676785238,0.399742654294504,0.4035194884477474,1.0473904440108686,0.3,6.995277710450002,3.1,Amartey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,3.331484334792318,0.0,1.0,0.3283399944955952,2.7307340962109388,,,,,2.0901271721360497,3.204776847648809,27.281583070755005,0,3.462099313735962
209,22.5301592598019,2.5033510288668777,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,100.0,100.0,8.330159259801897,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166477,,,0,0,-2,2,61.3,179,43,,,0,2,0.7,1.7,2,Timothy,1.7,2.3651468565415885,2.3651468565415885,2.3651468565415885,2.802469472432497,9.0,11,,,2.24153733253479,3.6141934394836426,2.641472339630127,3.2876217365264893,3.750547170639038,3.24631667137146,2.5483922958374023,2.1797049045562744,,2.24153733253479,,,,,,,,10,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,229,73,False,117.0,193,80,686,,2021-10-22T15:00:15.405505Z,53,0,0,,0,,166477.jpg,1.4,0,0,Castagne,0.6,False,,a,9,13,Leicester City,32.0,260,78,13,31106,1003,73198,1681,0.4723303828050713,0.44625412387577146,0.5287678249872636,1.0873862008321429,0.3,5.606416396374973,2.5,Castagne,0.2,0.6000000000000001,,0.1,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.30000000000000004,0.03333333333333334,,0.9000000000000004,1.200000000000001,,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.6000000000000001,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.204776847648807,,2.926278638962396,3.204776847648807,,2.7307340962109388,2.243240250500872,1.0,1.3,1.9863878557664247,2.69012717213605,3.204776847648809,29.714006900787357,0,3.96268367767334
210,50.78732644049502,4.617029676408638,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,246,0.0,100.0,2.545326440495024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166989,2.0,,0,0,0,0,331.5,8,5,2.0,,1,3,0.0,4.7,2,Youri,4.7,4.859107402587812,4.656722282688745,4.656722282688745,4.825617368108125,11.0,11,,,3.536522388458252,4.944008827209473,4.207231998443604,4.734328746795654,5.132758140563965,4.275973796844482,4.207231998443604,3.089851856231689,,3.544462203979492,,,,,,,,18,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,86.5,11,9,False,335.8,2,2,976,Calf injury - Expected back 19 Dec,2021-11-07T23:30:11.876693Z,65,0,0,2.0,0,,166989.jpg,4.6,0,0,Tielemans,7.5,False,,i,9,13,Leicester City,196.0,63,37,51,658312,14203,498822,111666,0.7103122579090212,0.7475549850135095,0.7424026720166346,1.810948031911125,0.7,6.598198010371282,7.8,Tielemans,2.9,8.7,0.1,0.1999999999999997,0.0,0.0,0.1,0.0,1.0,0.5,0.1999999999999999,0.5,0.3000000000000002,1.8,4.7,0.4272727272727273,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,9.0,0.0,0.0,0.6000000000000001,0.6,0.0,0.0,0.2,0.1999999999999999,0.0,0.1999999999999999,0.0,5.301194211912202,2.63287108369808,3.006569659740598,5.301194211912202,5.082084998623899,2.4826835240527343,2.060810062625218,7.017596963941607,7.819811636094026,1.8465969639416064,7.7725317930340125,6.2011942119122025,42.88828706741333,1,5.215917110443115
211,9.6675732510891,2.416893312772275,2,0.0,,,0.0,,,,,,2.0,0.0,0,0.0,,,0.0,,,,,,0.0,0.0,23,100.0,100.0,0.9255732510890996,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168580,,,0,0,-2,2,78.3,153,91,,,0,3,-0.7,0.3,0,Ayoze,0.3,2.047333333333334,2.2687177709245203,2.2687177709245203,3.671,4.0,11,,,2.533771276473999,3.950165271759033,2.587352991104126,3.2330808639526367,4.067959308624268,2.8259947299957275,2.514724016189575,2.4717676639556885,,2.533771276473999,,,,,,,,5,0,0.0,,,0.0,,,,,,0.0,0.0,19.5,243,110,False,53.8,294,118,129,,2021-10-29T13:30:08.026253Z,58,0,0,5.0,0,,168580.jpg,2.2,1,0,Pérez,0.1,False,,a,9,13,Leicester City,68.0,177,97,9,7228,195,23654,270,0.41670574358142676,0.35298850574712654,0.6329310344827586,1.0035603245723441,0.1,5.322362965550916,1.6,Pérez,0.4,1.2000000000000002,0.2,,,0.0999999999999999,,,,,,0.1,0.0,0.8,1.2000000000000002,0.30000000000000004,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,4.0,0.0,,,0.1,,,,,,0.5,0.2,,2.93287108369808,,,-1.2000000000000002,,,,,,5.3420000000000005,2.0000000000000004,30.869705200195312,0,4.15111780166626
212,31.845326440495025,2.8950296764086385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83,100.0,75.0,2.545326440495024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172780,1.0,,-1,1,-4,4,98.5,125,76,1.0,,0,3,2.7,2.8,1,James,3.7,2.800587424998866,2.8126132121533405,2.8126132121533405,3.356059132937363,11.0,11,,,2.5568184852600098,4.070371150970459,2.783408164978028,3.3162918090820312,4.090719223022461,3.1540493965148926,2.68287992477417,2.513963460922241,,2.5568184852600098,,,,,,,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.3,149,75,False,79.4,254,104,603,,2021-11-05T14:30:11.282874Z,66,0,0,4.0,0,,172780.jpg,2.3,0,0,Maddison,3.7,False,,a,9,13,Leicester City,134.0,90,49,25,161081,4430,759937,16460,0.43864086006191494,0.42433142803013124,0.5084938080208126,1.1268887732002002,0.6,4.852754022135879,3.8,Maddison,0.6,1.7999999999999998,0.2,0.0999999999999999,0.0,0.0999999999999999,0.0,0.1,0.0,0.0999999999999999,0.0,0.0,0.0,1.7,2.3,0.20909090909090908,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,8.5,0.0,0.1999999999999999,0.0,0.0,0.4,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.9,1.0,2.93287108369808,3.706569659740599,1.0,2.3820849986238986,4.182683524052735,2.360810062625218,1.0,1.2999999999999998,1.5,2.7725317930340125,7.801194211912202,32.0281765460968,0,4.3028564453125
213,26.642,2.6642,2,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,82,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173515,,,0,0,-5,5,106.8,117,19,,,0,4,0.0,1.0,0,Kelechi,1.0,2.8491111111111107,2.6642,2.6642,3.89275,10.0,11,,,2.3607537746429443,3.309875249862671,2.688957691192627,3.060242176055908,3.4081101417541504,2.9872751235961914,2.5958774089813232,2.2989213466644287,,2.3607537746429443,,,,,,,,6,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,135,30,False,104.4,209,27,391,,,70,0,0,3.0,0,,173515.jpg,2.6,0,0,Iheanacho,2.9,False,,a,9,13,Leicester City,120.0,102,33,26,205765,5362,967740,19049,0.3806,0.40701587301587294,0.5561071428571428,1.0069729489911832,0.1,4.080290760312762,3.7,Iheanacho,1.3,3.9,0.0,0.0,,0.0,0.0,0.3,0.1,0.5,0.2999999999999999,0.0,0.1,1.3,2.6,0.26,1.1,0.9000000000000004,1.200000000000001,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,5.2,0.0,0.0,,0.0,0.1,0.1999999999999999,0.0,0.1,0.5,0.2999999999999999,0.1,,1.0,1.0,,1.0,1.4,2.7,1.3,3.671,7.899999999999999,3.970999999999999,2.7000000000000006,28.56203532218933,0,3.4912686347961426
