id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xA,xA_points,adjusted points per game,next10_xP,next1_xP,next5_xP
53,1,0,74,0.0,,2,20529,0,0,0,0,57.1,276,43,0,4,0.0,,0,Glenn,0.0,10,1,37.7,282,39,False,74.0,328,41,785,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,50,0,0,0,20529.jpg,1.6,0,0,Murray,1.0,False,,n,3,36,249.0,139,35,36,0,0,0,0,0.0,7.2,Murray,0,Brighton,22.5,39.61120976692564,2.1,8.4,0.0,0.5,1.5,1.7604982118633619,1.7861245756545514,1.73451908351087,1.8074975934904984
54,1,1,97,,,1,39155,0,0,0,0,68.8,261,137,0,3,1.2,,0,Adam,0.0,5,1,25.1,308,136,False,107.2,312,134,371,,,65,0,0,0,39155.jpg,1.8,0,0,Lallana,1.8,False,,a,3,36,74.0,265,131,27,0,0,0,0,0.0,4.2,Lallana,1,Brighton,15.0,29.62976408833261,1.0,5.0,3.518554321406965,0.8,2.4000000000000004,1.9753176058888404,2.0286276527160227,2.062324338227964,2.098197900523484
55,1,1,406,,,6,40845,0,0,0,0,292.8,124,82,0,3,0.0,,0,Dale,0.0,42,0,82.2,173,91,False,438.6,141,54,2525,,,45,0,0,0,40845.jpg,1.9,0,0,Stephens,15.1,False,,a,3,36,90.0,248,124,63,0,0,0,0,0.0,14.0,Stephens,8,Brighton,33.15789473684211,68.2890666879305,0.5,2.5,7.7778569210048705,1.1,3.3000000000000003,2.0595115350328244,2.094276673575329,2.165318459101782,2.148380011650139
57,5,7,326,,,3,60307,0,0,0,0,908.5,11,8,0,3,1.1,,0,Pascal,0.0,32,2,161.6,50,29,False,388.2,166,68,1791,,,60,1,0,0,60307.jpg,2.6,0,0,Groß,0.2,False,,a,3,36,323.0,108,59,76,0,0,0,0,0.0,12.7,Groß,4,Brighton,29.23076923076923,82.71271879429305,1.8,9.0,6.8566699596648535,5.1,15.3,2.8296456429626566,2.902640374735504,2.8966967170995974,2.9886281340505216
58,0,1,227,0.0,,3,61933,0,0,0,0,29.8,309,111,0,2,0.0,,0,Shane,0.0,18,1,41.8,277,94,False,288.0,213,81,1232,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,45,0,0,0,61933.jpg,2.3,0,0,Duffy,0.6,False,,n,3,36,100.0,237,71,44,0,0,0,0,0.0,9.8,Duffy,2,Brighton,19.1304347826087,52.94972639326452,1.5,9.0,17.94972639326452,0.0,0.0,2.7678266069206447,2.893536524792456,3.2045887202056416,3.0988151179800294
59,2,2,441,,,6,66242,0,0,0,0,434.1,74,54,0,3,0.4,,0,Davy,0.0,46,1,122.5,94,56,False,522.2,110,38,2826,,,50,1,0,0,66242.jpg,2.2,0,0,Pröpper,0.1,False,,a,3,36,271.0,129,74,78,0,0,0,0,0.0,15.6,Pröpper,4,Brighton,35.45454545454545,83.83900247535864,1.3,6.5,8.31658294150737,2.2,6.6000000000000005,2.364689813407552,2.4107868452515495,2.459008852852884,2.4743412611156765
60,2,9,337,0.0,,6,74471,0,0,0,0,614.9,28,22,0,3,0.0,,0,Aaron,0.0,33,2,134.0,76,44,False,436.6,143,55,2079,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,0,74471.jpg,2.6,1,0,Mooy,0.1,False,,u,3,36,291.0,120,67,80,0,0,0,0,0.0,16.0,Mooy,1,Brighton,30.76923076923077,86.5399668598143,2.0,10.0,7.217547325963004,3.3,9.9,2.8125489229439644,2.8747942227521275,2.8904974023859413,2.951816691361858
61,0,3,480,,,9,78916,0,0,0,0,311.9,115,26,0,2,0.6,,0,Dan,0.0,42,0,104.2,125,32,False,602.8,71,28,2879,,,45,0,0,0,78916.jpg,2.5,0,0,Burn,1.0,False,,a,3,36,128.0,215,59,86,0,0,0,0,0.0,19.1,Burn,5,Brighton,34.4,93.67687164170657,1.3,7.8000000000000025,32.276871641706556,1.2,3.6,2.7231648733054232,2.8407757421749014,3.168137524584775,3.039299529249851
62,3,17,674,,,9,83299,0,0,0,0,171.8,185,44,0,2,1.1,,0,Lewis,0.0,50,3,146.8,63,9,False,825.6,27,6,3230,,,50,0,0,0,83299.jpg,3.6,0,0,Dunk,10.4,False,,a,3,36,469.0,69,3,128,0,0,0,0,0.0,25.6,Dunk,9,Brighton,35.555555555555564,128.99473694078372,4.2,25.20000000000001,33.36110764000678,1.1,3.3000000000000003,3.6279769764595406,3.772971196370757,4.045189325995294,3.9943333718722487
63,1,3,313,0.0,,6,86153,0,0,0,0,338.0,106,22,0,2,0.0,,0,Martín,0.0,32,0,85.5,163,44,False,337.4,187,71,1892,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,0,86153.jpg,2.3,0,0,Montoya,0.1,False,,u,3,36,177.0,187,44,62,0,0,0,0,0.0,13.8,Montoya,5,Brighton,26.95652173913044,73.00400604834381,1.3,7.8000000000000025,25.292796281418184,1.4,4.199999999999998,2.708213127599851,2.832449922386491,3.146468642524679,3.0364998946807367
64,0,1,20,,,0,93284,0,0,0,0,11.3,333,49,0,4,0.3,,0,Florin,0.0,2,1,7.6,348,47,False,45.0,345,45,71,,,50,0,0,0,93284.jpg,1.7,1,0,Andone,0.4,False,,a,3,36,21.0,309,48,5,0,0,0,0,0.0,1.0,Andone,0,Brighton,2.9411764705882355,1.4,0.1,0.4,0.0,0.0,0.0,0.4759999999999999,0.48392087608091305,0.4679700876001387,0.4905270815938421
65,1,3,129,,,4,109345,0,0,0,0,239.6,150,97,0,3,0.4,,0,Solomon,0.0,15,0,70.4,198,100,False,189.4,272,118,1139,,,50,0,0,0,109345.jpg,2.0,0,0,March,0.1,False,,a,3,36,274.0,127,73,38,0,0,0,0,0.0,7.6,March,2,Brighton,19.0,45.26804524070778,1.4,7.0,4.4568354737821565,0.7,2.1,2.3825286968793566,2.4350008801376086,2.470384826556959,2.5038723291163025
66,1,7,514,,,5,110735,0,0,0,0,153.2,198,48,0,2,0.6,,0,Adam,0.0,44,3,107.3,119,29,False,696.6,51,19,2668,,,45,1,0,0,110735.jpg,2.8,0,0,Webster,3.3,False,,a,3,36,221.0,155,31,88,0,0,0,0,0.0,19.6,Webster,4,Brighton,31.42857142857143,86.80004598443163,1.1,6.6000000000000005,29.488836217505987,1.0,3.0,2.7618196449591883,2.877919676409303,3.2083239313763694,3.0751833879083965
67,0,0,0,,,0,111478,0,0,0,0,0.0,408,159,0,2,0.6,,0,Joël,0.0,0,0,0.0,418,159,False,0.0,418,159,0,,,45,0,0,0,111478.jpg,0.0,0,0,Veltman,0.4,False,,a,3,36,0.0,394,155,0,0,0,0,0,0.0,0.0,Veltman,0,Brighton,,,,,,,,,,,
68,3,21,361,,,8,115382,0,0,0,0,369.2,97,12,0,4,1.1,,0,Neal,0.0,36,10,240.5,22,8,False,518.6,111,16,2763,,,65,0,1,0,115382.jpg,3.5,0,0,Maupay,2.3,False,,a,3,36,1519.0,7,5,131,0,0,0,0,0.0,20.2,Maupay,3,Brighton,37.42857142857143,135.4736293007769,11.2,43.84,0.0,2.5,7.5,3.6195244469673216,3.699413435684164,3.5385357312549806,3.766042817622772
69,5,9,352,,,4,116216,0,0,0,0,585.4,34,28,0,3,1.1,,0,Leandro,0.0,34,5,153.2,56,32,False,411.4,159,65,2004,,,60,0,0,0,116216.jpg,3.4,0,0,Trossard,0.5,False,,a,3,36,540.0,58,31,104,0,0,0,0,0.0,17.3,Trossard,0,Brighton,30.588235294117645,105.33113999985024,4.7,23.5,7.175091165222048,3.7,11.1,3.4435180384566424,3.533975859136146,3.4928656322311835,3.6345282642087113
70,0,14,754,,,9,131897,0,0,0,0,0.0,410,36,0,1,0.7,,0,Mathew,0.0,54,0,100.1,132,2,False,1000.0,9,2,3420,,,45,0,0,0,131897.jpg,3.6,0,117,Ryan,21.3,False,,a,3,36,0.0,396,32,135,0,0,0,0,0.0,30.0,Ryan,0,Brighton,37.5,134.18554321406964,0.0,0.0,35.18554321406965,0.0,0.0,3.5782811523751903,3.6765909808628265,4.042820536161043,3.859017225434486
71,1,2,90,,,1,165210,0,0,0,0,62.5,270,139,0,3,0.8,,0,Alireza,0.0,4,2,25.9,304,134,False,90.6,319,137,305,,,55,0,0,0,165210.jpg,2.8,0,0,Jahanbakhsh,0.1,False,,a,3,36,106.0,229,118,28,0,0,0,0,0.0,5.1,Jahanbakhsh,0,Brighton,10.0,19.55691264786361,0.5,2.5,2.3457028809379765,0.0,0.0,1.9556912647863616,1.9948291558805373,2.057065242350727,2.052579477157513
72,0,0,0,0.0,,0,167473,0,0,0,0,0.0,490,200,0,3,0.0,,0,José,0.0,0,0,0.0,490,200,False,0.0,490,200,0,Knee injury - Unknown return date,2020-08-15T10:00:11.482611Z,55,0,0,0,167473.jpg,0.0,0,0,Izquierdo,0.0,False,,i,3,36,0.0,488,200,0,0,0,0,0,0.0,0.0,Izquierdo,0,Brighton,,,,,,,,,,,
73,0,0,0,0.0,,0,178173,0,0,0,0,0.0,420,164,0,2,0.0,,0,Matthew,0.0,0,0,0.0,429,164,False,0.0,429,164,0,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,45,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,3,36,0.0,406,160,0,0,0,0,0,0.0,0.0,Clarke,0,Brighton,,,,,,,,,,,
74,0,0,0,,,0,198869,0,0,0,0,0.0,426,168,0,2,0.6,,0,Ben,0.0,0,0,0.0,435,168,False,0.0,435,168,0,,,45,0,0,0,198869.jpg,0.0,0,0,White,2.4,False,,a,3,36,0.0,413,165,0,0,0,0,0,0.0,0.0,White,0,Brighton,,,,,,,,,,,
75,0,3,121,,,1,209362,0,0,0,0,72.6,255,82,0,2,0.0,,0,Bernardo,0.0,17,0,31.9,295,104,False,154.0,288,109,675,,,40,0,0,0,209362.jpg,1.5,0,0,Fernandes da Silva Junior,12.9,False,,a,3,36,92.0,246,78,21,0,0,0,0,0.0,5.2,Bernardo,1,Brighton,14.0,31.935936133252678,0.2,1.2000000000000002,13.135936133252669,0.2,0.6000000000000001,2.2811382952323336,2.386936346905707,2.7380863752788227,2.5756079538320265
76,0,0,207,,,4,227127,0,0,0,0,110.6,220,126,0,3,0.0,,0,Yves,0.0,18,1,45.1,269,123,False,238.8,243,103,1253,,,45,0,0,0,227127.jpg,1.8,0,0,Bissouma,2.4,False,,a,3,36,101.0,236,121,39,0,0,0,0,0.0,8.7,Bissouma,4,Brighton,21.66666666666667,37.68235624203229,0.4,2.0,5.082356242032283,0.2,0.6000000000000001,1.7391856727091823,1.7707521381377795,1.848235301832239,1.8221877041450436
77,1,0,136,,,3,232792,0,0,0,0,82.1,242,74,0,2,0.6,,0,Tariq,0.0,8,0,20.2,322,116,False,91.8,318,119,619,,,45,0,0,0,232792.jpg,2.9,0,0,Lamptey,2.4,False,,a,3,36,27.0,302,109,26,0,0,0,0,0.0,5.8,Lamptey,2,Brighton,8.965517241379311,22.52338561580666,0.1,0.6000000000000001,8.41217584888102,0.6,1.7999999999999998,2.5122237802245886,2.6261244733963753,2.9609576803274575,2.821553882665429
78,3,5,146,,,5,233425,0,0,0,0,91.4,236,36,0,4,0.5,,0,Aaron,0.0,22,3,76.0,183,29,False,150.6,292,35,1250,,,55,0,0,0,233425.jpg,2.5,0,0,Connolly,0.6,False,,a,3,36,530.0,60,27,61,0,0,0,0,0.0,11.1,Connolly,0,Brighton,24.4,55.433629300776914,3.1,12.4,0.0,0.3,0.8999999999999999,2.2718700533105296,2.303616573282849,2.2396865206085788,2.330093951935801
79,0,0,183,,,3,235382,0,0,0,0,214.1,163,107,0,3,0.0,,0,Steven,0.0,18,0,62.3,224,108,False,202.0,264,115,1181,,,45,0,0,0,235382.jpg,1.7,0,0,Alzate,0.4,False,,a,3,36,205.0,167,91,33,0,0,0,0,0.0,7.3,Alzate,1,Brighton,19.411764705882355,42.65342323946785,1.2,6.0,4.553423239467836,0.7,2.1,2.1972975608210703,2.2461777059185084,2.288795175540687,2.3120533067033646
80,0,0,35,,,0,243016,0,0,0,0,73.8,250,132,0,3,0.8,,0,Alexis,0.0,6,0,16.9,328,143,False,28.4,351,149,348,,,55,0,0,0,243016.jpg,1.3,0,0,Mac Allister,0.1,False,,a,3,36,66.0,271,134,12,0,0,0,0,0.0,2.2,Mac Allister,0,Brighton,9.23076923076923,17.065264197788903,0.4,2.0,2.1652641977889013,0.3,0.8999999999999999,1.8487369547604642,1.8916120239075218,1.9463223094400912,1.9524792436189065
503,0,0,0,,,0,108813,0,0,0,0,0.0,368,16,0,1,0.0,,0,Christian,0.0,0,0,0.0,387,34,False,0.0,387,34,0,,,40,0,0,0,108813.jpg,0.0,0,0,Walton,0.2,False,,a,3,36,0.0,347,9,0,0,0,0,0,0.0,0.0,Walton,0,Brighton,,,,,,,,,,,
81,3,14,690,,,15,17761,0,0,0,0,167.1,187,45,0,2,0.0,,0,James,0.0,50,2,149.9,60,8,False,919.8,13,3,3420,,,55,0,0,0,17761.jpg,3.8,0,0,Tarkowski,7.1,False,,a,4,90,410.0,83,9,143,0,0,0,0,0.0,26.0,Tarkowski,10,Burnley,37.631578947368425,126.7210088091665,2.3,13.8,42.78737950838959,2.0,6.0,3.367411422900928,3.3489622965853263,3.704226474783928,3.568372492318855
82,2,6,358,,,9,17997,0,0,0,0,164.0,189,46,0,2,0.0,,0,Phil,0.0,19,0,62.5,222,70,False,350.6,180,67,1890,,,45,0,0,0,17997.jpg,3.7,0,0,Bardsley,0.8,False,,a,4,90,109.0,227,66,78,0,0,0,0,0.0,17.3,Bardsley,6,Burnley,21.081081081081077,64.69176235427591,0.2,1.2000000000000002,23.96934282042463,0.7,2.1,3.0687118039848835,3.0561468467972617,3.3264223550865832,3.2534700437019493
83,5,10,359,,,6,39487,0,0,0,0,273.8,133,29,0,2,0.0,,0,Erik,0.0,35,0,71.6,192,55,False,355.4,177,64,1876,,,45,0,0,0,39487.jpg,3.2,0,0,Pieters,2.3,False,,a,4,90,90.0,247,79,77,0,0,0,0,0.0,17.1,Pieters,2,Burnley,24.0625,80.31528669335808,0.6,3.6,27.359237858729877,2.6,7.8000000000000025,3.3377781482954005,3.3201630174906196,3.6633812861252055,3.5364427019369766
84,0,0,301,0.0,,12,40145,0,0,0,0,198.2,169,111,0,3,0.0,,0,Jack,0.0,41,0,82.4,172,90,False,313.2,198,83,2614,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,0,0,0,40145.jpg,2.3,0,0,Cork,0.1,False,,i,4,90,311.0,112,62,70,0,0,0,0,0.0,14.0,Cork,1,Burnley,30.434782608695656,77.25114240592248,1.7,8.5,8.651142405922492,0.7,2.1,2.5382518219088808,2.5301889872786867,2.668843489544723,2.597993638632168
85,0,0,93,,,2,41674,0,0,0,0,1.3,355,134,0,2,0.0,,0,Kevin,0.0,5,0,13.0,337,122,False,104.8,314,118,562,,,45,0,0,0,41674.jpg,2.6,0,0,Long,0.2,False,,a,4,90,24.0,305,111,21,0,0,0,0,0.0,4.7,Long,0,Burnley,8.076923076923077,23.383520400133108,0.2,1.2000000000000002,9.183520400133109,0.0,0.0,2.8951025257307657,2.8826644013844627,3.1511079850213624,3.079511514621813
86,2,9,282,,,7,44683,0,0,0,0,135.0,208,31,0,4,0.0,,0,Jay,0.0,34,8,137.8,73,20,False,431.4,148,18,2002,,,60,0,0,0,44683.jpg,2.8,0,0,Rodriguez,1.1,False,,a,4,90,827.0,35,19,100,0,0,0,0,0.0,16.7,Rodriguez,1,Burnley,35.714285714285715,97.94241953385128,8.0,31.52,0.0,1.0,3.0,2.7423877469478355,2.7270003936366134,2.9492493913967968,2.7847588378913604
87,0,6,161,,,8,44699,0,0,0,0,85.1,241,38,0,4,0.0,,0,Ashley,0.0,21,6,75.9,184,30,False,226.2,251,27,1350,,,60,0,0,0,44699.jpg,3.2,0,0,Barnes,0.6,False,,a,4,90,474.0,68,30,61,0,0,0,0,0.0,10.2,Barnes,4,Burnley,19.0625,60.42,5.6,21.92,0.0,0.5,1.5,3.1695737704918034,3.1500149733895526,3.43251469673052,3.2234314777923183
88,2,6,549,,,13,51927,0,0,0,0,105.8,224,62,0,2,0.0,,0,Ben,0.0,45,1,112.9,108,24,False,658.8,56,22,2880,,,50,0,0,0,51927.jpg,3.4,0,0,Mee,2.1,False,,a,4,90,362.0,92,12,110,0,0,0,0,0.0,22.0,Mee,7,Burnley,32.35294117647059,96.20794942794187,1.7,10.2,36.785529894090594,0.6,1.7999999999999998,2.9737002550454763,2.9577225799575944,3.27729006963125,3.167855860091837
89,7,11,567,,,15,60551,0,0,0,0,814.2,15,12,0,3,0.0,,0,Ashley,0.0,39,2,154.7,54,31,False,596.8,75,23,3150,,,55,0,0,0,60551.jpg,3.4,0,0,Westwood,1.4,False,,a,4,90,135.0,208,109,118,0,0,0,0,0.0,21.5,Westwood,9,Burnley,34.70588235294117,108.14367865825831,1.2,6.0,9.865210289778839,5.1,15.3,3.1160043003226967,3.103715688966227,3.303405680778609,3.1873823462502275
90,1,1,98,,,3,60586,0,0,0,0,215.4,161,106,0,3,0.0,,0,Johann Berg,0.0,7,1,44.1,273,125,False,118.6,304,129,617,,,55,0,0,0,60586.jpg,2.5,0,0,Gudmundsson,0.3,False,,a,4,90,108.0,228,117,30,0,0,0,0,0.0,5.5,Gudmundsson,0,Burnley,12.0,31.022231629832223,1.1,5.5,3.4110218629065825,0.8,2.4000000000000004,2.5851859691526853,2.5721872668499315,2.782133538474585,2.658519343423864
91,1,21,384,,,11,60689,0,0,0,0,299.6,118,15,0,4,0.0,,0,Chris,0.0,33,14,190.8,40,15,False,552.2,93,14,2436,,,65,1,0,0,60689.jpg,4.2,0,0,Wood,3.5,False,,a,4,90,1070.0,23,14,136,0,0,0,0,0.0,20.9,Wood,1,Burnley,32.38095238095238,131.53120976692566,12.9,51.12000000000001,0.0,0.9,2.7,4.061993242802116,4.035533282829744,4.4177107415318515,4.134854205157076
92,1,1,270,,,6,68983,0,0,0,0,181.7,181,42,0,2,0.0,,0,Matthew,0.0,31,0,49.2,260,84,False,294.2,209,79,1530,,,45,0,0,0,68983.jpg,2.8,0,0,Lowton,0.2,False,,a,4,90,15.0,318,119,48,0,0,0,0,0.0,10.7,Lowton,2,Burnley,17.142857142857142,44.50276326924897,0.0,0.0,19.491553502323328,1.1,3.3000000000000003,2.595994524039523,2.5828570696474618,2.8614015067989245,2.7823292097264436
93,1,3,112,,,5,81183,0,0,0,0,113.3,219,35,0,4,0.0,,0,Matej,0.0,7,2,53.3,248,36,False,144.2,295,36,807,,,50,0,0,0,81183.jpg,2.1,0,0,Vydra,0.6,False,,a,4,90,273.0,128,34,39,0,0,0,0,0.0,7.8,Vydra,0,Burnley,18.57142857142857,46.51120976692564,3.7,14.8,0.0,1.0,3.0,2.5044497566806116,2.4891913285152363,2.7095781811832134,2.5464658353638017
94,0,0,0,0.0,,0,83312,0,0,0,0,0.0,366,138,0,2,0.0,,0,Ben,0.0,0,0,0.0,386,139,False,0.0,386,139,0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,40,0,0,0,83312.jpg,0.0,0,0,Gibson,1.3,False,,n,4,90,0.0,345,131,0,0,0,0,0,0.0,0.0,Gibson,0,Burnley,,,,,,,,,,,
95,2,0,112,,,1,90517,0,0,0,0,102.1,226,128,0,3,0.0,,0,Robbie,0.0,10,1,34.9,290,130,False,118.6,303,128,445,,,50,0,0,0,90517.jpg,1.9,0,0,Brady,0.1,False,,a,4,90,128.0,216,112,32,0,0,0,0,0.0,6.4,Brady,1,Burnley,16.842105263157894,32.609818639685066,1.1,5.5,4.7873991058338,0.3,0.8999999999999999,1.9362079817313007,1.927640264921729,2.073587090700719,1.99734005760478
96,0,23,789,,,15,98747,0,0,0,0,30.3,305,1,0,1,0.0,,0,Nick,0.0,50,0,93.1,148,4,False,900.0,16,4,3420,,,55,0,0,1,98747.jpg,4.5,0,120,Pope,22.0,False,,a,4,90,2.0,338,3,170,0,0,0,0,0.0,30.9,Pope,1,Burnley,37.77777777777778,155.05360864400882,0.0,0.0,42.95360864400882,0.7,2.1,4.1043602288119985,4.093402369784934,4.340465571951026,4.284693113437845
97,1,5,375,,,10,103914,0,0,0,0,243.0,145,31,0,2,0.0,,0,Charlie,0.0,18,0,64.7,215,65,False,382.6,170,62,1944,,,45,0,0,0,103914.jpg,3.5,0,0,Taylor,6.6,False,,a,4,90,19.0,313,115,84,0,0,0,0,0.0,18.7,Taylor,3,Burnley,24.0,73.1993846701783,0.0,0.0,27.28817490325266,1.4,4.199999999999998,3.0499743612574286,3.0371155017616447,3.3116360216593392,3.2355418994403022
98,0,0,111,,,4,172782,0,0,0,0,58.5,273,140,0,3,0.0,,0,Josh,0.0,10,0,20.8,319,139,False,101.2,317,136,805,,,50,0,0,0,172782.jpg,2.1,0,0,Brownhill,0.1,False,,a,4,90,49.0,285,139,21,0,0,0,0,0.0,4.2,Brownhill,2,Burnley,10.0,22.64251821908882,0.5,2.5,2.8425182190888187,0.1,0.30000000000000004,2.264251821908882,2.2572760759351844,2.3802290888354927,2.3210001977592354
99,0,0,0,,,0,220037,0,0,0,0,0.0,372,18,0,1,0.0,,0,Bailey,0.0,0,0,0.0,391,36,False,0.0,391,36,0,,,40,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,1.6,False,,a,4,90,0.0,352,11,0,0,0,0,0,0.0,0.0,Peacock-Farrell,0,Burnley,,,,,,,,,,,
100,7,6,529,,,16,433154,0,0,0,0,931.4,10,7,0,3,0.0,,0,Dwight,0.0,48,2,200.6,37,20,False,644.2,59,15,3339,,,60,0,0,0,433154.jpg,3.2,0,0,McNeil,1.2,False,,a,4,90,430.0,75,40,123,0,0,0,0,0.0,20.5,McNeil,5,Burnley,38.4375,123.00439777310213,2.2,11.0,10.925929404622648,6.7,20.1,3.2001144136091613,3.184715459342889,3.429330044775277,3.280057195760736
101,0,0,74,,,1,20310,0,0,0,0,0.0,439,41,0,1,3.5,,0,Willy,0.0,7,0,9.0,347,27,False,90.2,321,27,450,,,50,0,0,0,20310.jpg,2.6,0,10,Caballero,0.4,False,,a,5,8,0.0,432,37,13,0,0,0,0,0.0,2.6,Caballero,0,Chelsea,5.0,16.494379399454296,0.0,0.0,7.494379399454295,0.0,0.0,3.298875879890859,3.4323121704217714,3.3070460830260133,3.3992453086809284
102,6,16,700,,,8,41328,0,0,0,0,708.7,23,4,0,2,3.9,,0,César,0.0,53,2,205.4,32,4,False,905.2,15,4,3229,,,60,0,0,0,41328.jpg,3.6,0,0,Azpilicueta,8.0,False,,a,5,8,438.0,73,5,130,0,0,0,0,0.0,21.7,Azpilicueta,1,Chelsea,36.111111111111114,159.69333204205705,2.7,16.200000000000006,54.12607344050323,5.7,17.1,4.422276887318502,4.568628052301877,4.55404749432058,4.4865428073423885
103,1,5,253,,,6,44346,0,0,0,0,144.8,206,29,0,4,3.3,,0,Olivier,0.0,16,8,105.4,123,25,False,316.2,196,21,988,,,70,0,0,0,44346.jpg,3.8,0,0,Giroud,1.6,False,,a,5,8,598.0,52,24,68,0,0,0,0,0.0,9.7,Giroud,1,Chelsea,17.894736842105264,64.41120976692564,6.7,26.8,0.0,1.3,3.9,3.5994499575634915,3.623476975141259,3.8293979208411053,3.5322824722784283
104,4,11,395,,,7,82263,0,0,0,0,413.4,88,16,0,2,3.9,,0,Marcos,0.0,18,4,124.3,92,18,False,411.8,158,56,1429,,,60,0,0,0,82263.jpg,5.6,0,0,Alonso,3.9,False,,a,5,8,420.0,80,7,100,0,0,0,0,0.0,16.7,Alonso,4,Chelsea,17.857142857142858,83.61047978003931,2.0,12.0,26.76564071233677,2.0,6.0,4.682186867682201,4.829740318275265,4.8254638185878065,4.74309180040353
105,3,9,535,,,6,85955,0,0,0,0,422.4,84,61,0,3,2.4,,0,Jorge Luiz,0.0,40,4,118.4,99,58,False,600.0,72,21,2376,,,50,0,0,0,85955.jpg,3.0,0,0,Frello Filho,1.8,False,,a,5,8,158.0,197,104,92,0,0,0,0,0.0,18.4,Jorginho,10,Chelsea,30.66666666666667,93.38501104660685,3.4,15.56,11.491381745829921,2.4,7.1999999999999975,3.0451634036937016,3.0889167103784017,3.146682843040361,3.0411986979213514
106,5,5,208,,,5,88894,0,0,0,0,344.3,102,69,0,3,3.1,,0,Ross,0.0,14,1,98.2,139,74,False,266.0,227,97,1095,,,60,0,0,0,88894.jpg,2.9,0,0,Barkley,0.3,False,,a,5,8,373.0,89,48,61,0,0,0,0,0.0,10.2,Barkley,0,Chelsea,21.03448275862069,66.03806854784736,2.1,10.5,7.882019713219173,2.7,8.100000000000001,3.1395147342419234,3.1852580056411166,3.2600789148516633,3.129987085618014
107,3,6,461,0.0,,4,91651,0,0,0,0,458.5,61,48,0,3,0.0,,0,Mateo,0.0,37,1,114.0,107,63,False,497.0,121,43,2065,Suspended until 19 Sep,2020-08-15T10:00:11.528964Z,55,0,0,0,91651.jpg,2.2,0,0,Kovacic,0.2,False,,s,5,8,186.0,179,99,68,0,0,0,0,0.0,12.4,Kovacic,8,Chelsea,30.90909090909091,76.41585200902445,1.4,7.0,11.582222708247544,1.9,5.6999999999999975,2.4722775649978503,2.5113910939234194,2.5293925150099654,2.481283349772389
108,2,1,59,,,0,94245,0,0,0,0,42.9,290,44,0,4,2.8,,0,Michy,0.0,8,1,28.3,300,44,False,61.8,334,43,224,,,60,0,0,0,94245.jpg,1.8,0,0,Batshuayi,0.4,False,,a,5,8,185.0,181,43,28,0,0,0,0,0.0,4.7,Batshuayi,0,Chelsea,15.555555555555555,28.822419533851274,2.2,8.8,0.0,0.2,0.6000000000000001,1.8528698271761528,1.8613329205807583,1.9338649438242546,1.8292112644818816
109,0,5,351,,,5,102380,0,0,0,0,93.3,234,69,0,2,3.1,,0,Antonio,0.0,24,2,67.7,209,63,False,389.4,165,60,1710,,,50,1,0,0,102380.jpg,3.1,0,0,Rüdiger,1.8,False,,a,5,8,194.0,171,37,63,0,0,0,0,0.0,12.6,Rüdiger,3,Chelsea,20.322580645161292,65.66102594616906,0.5,3.0,30.461025946169066,0.4,1.2000000000000002,3.230939371954351,3.3672700537678475,3.2668100326350347,3.3232175350160413
110,0,2,432,,,7,103192,0,0,0,0,40.1,293,102,0,2,3.1,,0,Kurt,0.0,37,0,71.7,191,54,False,518.0,112,43,2343,,,50,1,0,0,103192.jpg,2.2,0,0,Zouma,0.9,False,,a,5,8,162.0,196,50,62,0,0,0,0,0.0,12.4,Zouma,6,Chelsea,28.18181818181818,81.04104752419694,0.7,4.199999999999998,42.24104752419694,0.2,0.6000000000000001,2.8756500734392456,3.0114717519990926,2.9066493737399135,2.9693511541992663
