id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,ppg next 1,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
100,0,1,34,100.0,75.0,1,83314,0,0,-1,1,6.3,0,3,4.0,3.4,2,Jeff,4.0,3,1,11.5,False,44.8,215,,2019-09-21T16:30:10.837857Z,54,0,0,0,83314.jpg,3.2,0,0,Hendrick,0.1,False,,a,5,90,64.0,13,1508,135,3822,87,0.7,2.4,Hendrick,0,3.1,3.61,2.432,2.759,0.5740740740740741,1.3340275970269992,2.388888888888889
101,1,2,88,,,2,60551,0,0,-1,1,182.0,0,3,3.3,3.8,1,Ashley,3.3,9,0,29.7,False,97.0,630,,,54,0,0,0,60551.jpg,2.7,0,0,Westwood,0.5,False,,a,5,90,19.0,19,12814,379,32429,1262,0.6,3.5,Westwood,2,2.77,3.2600000000000002,2.762,2.8170000000000006,0.512962962962963,1.1920182076660604,7.0
102,0,0,74,75.0,,2,40145,0,0,0,0,53.5,0,3,1.5,2.5,1,Jack,2.0,8,0,22.6,False,66.2,572,Shoulder injury - 75% chance of playing,2019-09-29T10:30:09.629136Z,50,0,0,0,40145.jpg,2.1,0,0,Cork,0.3,False,,d,5,90,106.0,15,9236,35,12194,948,0.4,3.0,Cork,0,2.16,2.27,2.18,2.187,0.43200000000000005,0.9659813662799093,6.355555555555555
120,0,0,0,0.0,0.0,0,61603,0,0,0,0,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 19 Oct,2019-09-07T11:00:18.052388Z,45,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.9,False,,i,5,90,0.0,0,15596,33,107149,1731,0.0,0.0,Drinkwater,0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
430,0,0,15,,,0,17349,0,0,-2,2,6.0,0,3,0.3,0.8,0,Aaron,0.3,5,0,2.8,False,15.2,207,,,48,0,0,0,17349.jpg,0.8,0,0,Lennon,0.1,False,,a,5,90,6.0,5,2695,56,6435,208,0.1,1.0,Lennon,2,0.9,0.79,0.654,0.9019999999999999,0.1875,0.4107919181288746,2.3
447,3,5,155,,,2,39487,1,-1,3,-3,101.8,1,2,5.0,5.5,6,Erik,5.0,9,0,27.3,False,168.4,630,,,48,0,0,0,39487.jpg,4.7,0,0,Pieters,12.2,False,,a,5,90,3.0,33,865302,35319,217001,5917,1.0,6.9,Pieters,0,4.3500000000000005,5.8500000000000005,3.364,3.661,0.9062500000000001,1.9854942709562273,7.0
451,0,0,34,,,0,44683,0,0,-3,3,11.7,0,4,2.0,2.5,4,Jay,2.0,4,1,10.0,False,42.2,144,,,57,0,0,0,44683.jpg,1.4,0,0,Rodriguez,0.2,False,,a,5,90,46.0,10,5182,421,22140,267,0.4,1.8,Rodriguez,1,1.46,1.77,1.4280000000000002,1.469,0.25614035087719295,0.6115267061058753,1.6
495,0,0,0,,,0,220037,0,0,0,0,0.0,0,1,0.0,0.5,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,739,28,1839,80,0.0,0.0,Peacock-Farrell,0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
103,1,0,67,,,1,82263,0,0,-3,3,88.2,0,2,3.8,4.3,5,Marcos,3.3,3,0,19.0,False,58.8,256,,,62,0,0,0,82263.jpg,2.8,0,0,Alonso,2.6,False,,a,6,8,44.0,11,49960,4582,195949,2333,0.5,1.8,Alonso,2,3.15,3.7,3.7,3.842999999999999,0.5080645161290323,1.2650704430214357,2.8444444444444446
104,0,0,9,0.0,0.0,0,102380,0,0,0,0,0.9,0,2,0.0,0.0,0,Antonio,0.3,0,0,5.7,False,6.6,45,Groin Injury - Unknown return date,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,1.0,0,0,Rüdiger,0.1,False,,i,6,8,49.0,1,2954,23,6017,439,0.0,0.2,Rüdiger,0,1.77,3.5,3.5,3.3269999999999995,0.295,0.7225994741210375,0.5
105,2,1,130,,,1,41328,0,0,-1,1,180.4,0,2,4.5,5.0,7,César,4.0,13,0,40.0,False,174.0,630,,,59,0,0,0,41328.jpg,2.7,0,0,Azpilicueta,6.1,False,,a,6,8,45.0,19,92891,6995,229009,3516,0.7,3.2,Azpilicueta,0,2.85,4.05,4.05,3.713,0.4830508474576271,1.1733264316694811,7.0
107,0,0,74,0.0,0.0,0,109533,0,0,0,0,98.9,0,2,0.0,0.0,0,Emerson,0.3,10,0,27.6,False,102.4,374,Hamstring injury - Expected back 19 Oct,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.0,0,0,Palmieri dos Santos,1.0,False,,i,6,8,74.0,5,152702,41,183021,4878,0.1,0.9,Emerson,0,1.06,1.1500000000000001,1.1500000000000001,1.294,0.19272727272727275,0.4519855186738942,4.155555555555556
108,0,0,88,100.0,100.0,1,135363,0,0,0,0,17.1,0,2,2.2,2.7,5,Andreas,1.7,11,0,14.7,False,110.4,491,,2019-09-22T18:00:11.149217Z,50,0,0,0,135363.jpg,1.3,0,0,Christensen,0.9,False,,a,6,8,19.0,8,52817,1983,66884,873,0.3,1.6,Christensen,2,1.41,2.95,2.95,2.469,0.282,0.6305711696549406,5.455555555555556
109,0,0,0,0.0,0.0,0,105700,-1,1,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,2842,21,24557,263,0.0,0.0,Zappacosta,0,2.0,2.0,2.0,2.0,0.46511627906976744,0.9644856443408242,0.0
110,0,0,13,75.0,75.0,1,44346,0,0,-3,3,46.8,0,4,0.4,0.8,0,Olivier,0.0,2,0,7.9,False,12.4,100,Illness - 75% chance of playing,2019-09-25T22:30:18.373788Z,67,0,0,0,44346.jpg,1.3,0,0,Giroud,1.2,False,,d,6,8,21.0,4,53194,58,152669,2680,0.0,0.6,Giroud,0,1.4000000000000001,1.24,1.24,1.3920000000000001,0.20895522388059704,0.5408671865003791,1.1111111111111112
111,0,0,111,,,1,109745,0,0,0,0,0.0,0,1,3.5,4.0,6,Kepa,3.0,13,0,12.1,False,121.0,630,,,55,0,0,0,109745.jpg,2.0,0,13,Arrizabalaga,4.9,False,,a,6,8,0.0,14,132588,5801,180934,3495,0.5,2.5,Kepa,0,2.13,3.19,3.19,2.948,0.38727272727272727,0.9082350516749004,7.0
112,0,0,0,,,0,20310,0,0,-1,1,0.0,0,1,0.5,1.0,0,Willy,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,1918,66,7594,215,0.0,0.0,Caballero,0,2.0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
113,0,2,67,100.0,100.0,1,47431,0,0,0,0,34.3,1,3,5.2,5.7,10,Willian,4.7,5,1,20.0,False,69.0,325,,2019-07-30T11:00:13.285605Z,70,0,0,0,47431.jpg,2.8,0,0,Borges Da Silva,1.0,False,,a,6,8,97.0,17,43926,11328,42408,1374,0.7,2.4,Willian,0,2.89,3.85,3.85,3.4750000000000005,0.41285714285714287,1.0923173269966668,3.611111111111111
114,0,0,28,100.0,100.0,1,49579,-1,1,-1,1,95.7,0,3,1.5,2.0,3,Pedro,1.0,5,0,25.8,False,48.4,242,,2019-08-24T13:30:14.550162Z,69,0,0,0,49579.jpg,2.3,0,0,Rodríguez Ledesma,1.5,False,,a,6,8,114.0,7,117799,677,238500,1498,0.1,1.0,Pedro,0,2.56,3.27,3.2700000000000005,3.177,0.3710144927536232,0.9745753441624077,2.688888888888889
115,0,0,0,0.0,0.0,0,126187,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,526,23,4344,84,0.0,0.0,Loftus-Cheek,0,3.3000000000000003,3.3000000000000003,3.3,3.3,0.515625,1.3044395348194564,0.0
116,1,0,16,100.0,100.0,0,209046,0,0,-1,1,13.9,0,3,1.8,2.3,4,Callum,1.3,0,0,3.5,False,21.4,27,,2019-06-25T11:30:07.083018Z,59,0,0,0,209046.jpg,4.0,0,0,Hudson-Odoi,0.5,False,,a,6,8,0.0,4,30045,12056,9304,504,0.2,0.7,Hudson-Odoi,0,3.12,3.12,3.12,2.7840000000000003,0.5288135593220339,1.2844836725644844,0.3
117,0,0,35,,,1,88894,0,0,-4,4,123.7,0,3,1.8,2.3,3,Ross,1.3,5,0,33.1,False,55.6,293,,,56,0,0,0,88894.jpg,1.6,0,0,Barkley,2.0,False,,a,6,8,151.0,8,65765,945,397472,3319,0.2,1.4,Barkley,0,1.7,2.14,2.14,2.092,0.3035714285714286,0.7183811165192391,3.2555555555555555
118,2,5,146,,,1,85955,0,0,0,0,144.3,1,3,6.5,7.0,11,Jorge Luiz,6.0,12,1,34.4,False,155.8,592,,,50,0,0,0,85955.jpg,4.0,0,0,Frello Filho,4.3,False,,a,6,8,42.0,28,203120,51289,184433,3947,1.2,5.6,Jorginho,3,3.83,5.2,5.2,4.3580000000000005,0.766,1.712828070764839,6.5777777777777775
119,0,1,35,75.0,100.0,0,116594,0,0,0,0,22.8,0,3,2.4,3.7,0,N'Golo,2.7,4,1,11.7,False,66.8,197,Hamstring injury - 75% chance of playing,2019-09-28T16:00:17.110514Z,50,0,0,0,116594.jpg,3.3,0,0,Kanté,4.9,False,,d,6,8,28.0,10,192824,3128,366102,17470,0.5,2.0,Kanté,1,3.3000000000000003,3.2,3.2,3.1799999999999997,0.66,1.4758048651498614,2.188888888888889
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,656,25,1324,57,0.0,0.0,Ampadu,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
431,2,0,44,,,0,176413,0,0,-2,2,55.8,0,3,0.5,1.0,0,Christian,0.0,8,0,19.2,False,45.0,275,,,73,0,0,0,176413.jpg,3.2,0,0,Pulisic,3.7,False,,a,6,8,91.0,13,209471,794,557828,23867,0.0,1.8,Pulisic,0,3.0500000000000003,4.0,4.0,3.3240000000000003,0.41780821917808225,1.128855645551348,3.0555555555555554
432,1,0,108,100.0,100.0,0,91651,-1,1,-1,1,90.5,0,3,1.8,2.3,1,Mateo,1.3,10,0,21.0,False,84.0,462,,2019-09-03T10:30:13.861397Z,54,0,0,0,91651.jpg,2.0,0,0,Kovacic,1.0,False,,a,6,8,36.0,14,53130,774,69241,2998,0.2,2.6,Kovacic,1,2.0,2.5500000000000003,2.5500000000000003,2.3010000000000006,0.37037037037037035,0.8606629658238704,5.133333333333334
459,0,0,48,75.0,,0,103192,0,0,-2,2,4.7,0,2,0.6,1.3,0,Kurt,0.3,11,0,9.9,False,64.4,453,Illness - 75% chance of playing,2019-09-28T16:00:17.677906Z,48,1,0,0,103192.jpg,0.3,0,0,Zouma,1.7,False,,d,6,8,35.0,2,48446,172,149527,6995,0.1,0.4,Zouma,1,0.75,0.76,0.76,1.0939999999999999,0.15625,0.3423265984407288,5.033333333333333
460,0,9,173,100.0,100.0,1,173879,1,-1,6,-6,102.7,3,4,6.5,7.0,2,Tammy,6.0,9,7,65.3,False,255.0,486,,2019-09-14T17:00:16.854161Z,76,1,0,0,173879.jpg,6.6,0,0,Abraham,37.4,False,,a,6,8,297.0,46,2568223,82753,308760,27882,0.8,6.1,Abraham,2,5.79,6.7,6.7,5.579000000000001,0.761842105263158,2.1002537440684836,5.4
461,1,0,6,,,0,94245,0,0,-4,4,11.2,0,4,2.5,3.0,1,Michy,2.0,2,0,8.7,False,15.4,39,,,66,0,0,0,94245.jpg,1.8,0,0,Batshuayi,0.4,False,,a,6,8,65.0,7,7460,548,42628,575,0.3,1.1,Batshuayi,0,2.05,1.55,1.55,2.1660000000000004,0.3106060606060606,0.7979614177655611,0.43333333333333335
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,708,7,3860,62,0.0,0.0,Kenedy,0,2.0,2.0,2.0,2.0,0.37735849056603776,0.8687444855261388,0.0
463,1,6,139,100.0,100.0,1,184341,1,-1,7,-7,212.3,0,3,6.2,6.7,6,Mason,5.7,13,3,60.8,False,188.4,630,,2019-09-17T21:00:14.257099Z,67,0,0,0,184341.jpg,5.6,0,0,Mount,29.3,False,,a,6,8,206.0,39,2338163,115648,541728,12743,0.9,5.8,Mount,0,5.03,4.43,4.43,4.122999999999999,0.7507462686567165,1.9432585343549333,7.0
506,0,0,0,100.0,100.0,0,225796,0,0,0,0,0.0,0,2,0.5,1.0,0,Reece,0.0,0,0,0.0,False,0.0,0,,2019-08-12T16:00:24.033193Z,50,0,0,0,225796.jpg,0.0,0,0,James,0.1,False,,a,6,8,0.0,0,4889,525,3713,301,0.0,0.0,James,0,2.0,2.0,2.0,2.0,0.4,0.8944271909999159,0.0
529,0,3,91,,,1,194794,0,0,1,-1,26.5,1,2,5.8,6.3,7,Fikayo,5.3,6,1,18.0,False,123.2,360,,,46,0,0,0,194794.jpg,4.2,0,0,Tomori,3.3,False,,a,6,8,29.0,17,229577,53615,17236,1773,1.2,3.7,Tomori,1,3.8200000000000003,3.4,3.4,3.0879999999999996,0.8304347826086957,1.7810841837389995,4.0
533,0,0,1,,,0,243568,0,0,0,0,0.8,0,3,0.5,1.0,0,Billy,0.0,1,0,0.1,False,0.4,6,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,1,1449,90,719,76,0.0,0.2,Gilmour,0,1.24,1.24,1.24,1.4680000000000002,0.27555555555555555,0.5845416057808793,0.06666666666666667
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,1.6,2.1,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.0,False,,a,6,8,0.0,0,467,467,59,59,0.0,0.0,Guehi,0,2.0,2.0,2.0,2.0,0.5,1.0,0.0
123,0,2,112,,,3,74230,0,0,1,-1,56.6,1,2,2.0,2.0,6,Patrick,2.0,7,1,23.4,False,117.8,630,,,56,1,0,0,74230.jpg,4.3,0,0,van Aanholt,11.5,False,,a,7,31,61.0,30,552323,9005,267601,11000,0.4,5.4,van Aanholt,0,4.48,3.9,4.32,4.344000000000001,0.8000000000000002,1.8931455305918774,7.0
124,0,0,0,100.0,100.0,0,49413,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.0,0,0,Tomkins,0.0,False,,a,7,31,0.0,0,558,66,619,58,0.0,0.0,Tomkins,0,3.0,3.0,3.0,3.0,0.6,1.3416407864998738,0.0
125,0,0,30,75.0,75.0,0,40784,0,0,0,0,10.8,0,2,0.5,0.5,0,Mamadou,0.7,5,0,4.5,False,29.4,191,Muscle injury - 75% chance of playing,2019-09-27T13:30:11.718603Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,,d,7,31,4.0,3,2639,15,4271,446,0.1,0.6,Sakho,0,1.21,3.3000000000000003,1.32,1.3960000000000001,0.242,0.5411284505549491,2.1222222222222222
126,1,5,133,,,3,55494,0,0,0,0,47.4,0,2,4.3,4.3,8,Joel,4.3,7,0,21.2,False,142.8,630,,,45,0,0,0,55494.jpg,4.4,0,0,Ward,3.1,False,,a,7,31,21.0,31,211634,26819,58783,3073,1.0,6.9,Ward,1,4.22,1.9000000000000001,1.4260000000000002,2.888,0.9377777777777777,1.9893270777381535,7.0
127,0,0,37,100.0,100.0,1,19188,0,0,-1,1,0.4,0,2,0.0,0.0,0,Scott,0.0,1,0,10.7,False,37.2,180,,2019-08-30T13:00:12.954955Z,44,0,0,0,19188.jpg,4.0,0,0,Dann,0.2,False,,a,7,31,69.0,8,7663,59,12759,409,0.0,1.8,Dann,0,3.48,2.3000000000000003,2.3000000000000003,2.7720000000000002,0.7909090909090909,1.6590249052873307,2.0
128,0,0,90,100.0,100.0,3,58786,0,0,1,-1,1.3,0,2,2.0,2.0,6,Martin,2.0,2,0,8.5,False,80.0,438,,2019-08-31T17:30:17.529253Z,41,0,0,0,58786.jpg,4.4,0,0,Kelly,25.1,False,,a,7,31,4.0,22,693631,27288,546675,7160,0.5,5.4,Kelly,0,4.0,2.0,2.0,2.944,0.9756097560975611,1.9754591932991794,4.866666666666666
129,0,0,33,,,1,54861,0,0,-2,2,60.9,0,4,0.7,0.7,0,Christian,0.7,3,0,18.0,False,35.6,231,,,58,0,0,0,54861.jpg,1.3,0,0,Benteke,0.7,False,,a,7,31,84.0,8,23875,298,56884,1448,0.1,1.4,Benteke,0,1.37,2.1,1.5240000000000002,1.4960000000000002,0.23620689655172417,0.5688615369981188,2.566666666666667
130,0,0,3,0.0,0.0,0,59125,0,0,0,0,0.8,0,4,0.0,0.0,0,Connor,0.0,0,0,0.2,False,0.0,15,Lack of match fitness - Unknown return date,2019-09-13T12:30:19.022759Z,45,0,0,0,59125.jpg,1.0,0,0,Wickham,3.9,False,,i,7,31,2.0,2,251071,91,341934,9442,0.0,0.4,Wickham,0,1.12,2.0,2.0,1.6480000000000001,0.2488888888888889,0.5279730632859555,0.16666666666666666
131,0,2,130,,,3,40836,0,0,0,0,0.0,1,1,4.0,4.0,9,Vicente,4.0,7,0,13.9,False,139.4,630,,,50,0,0,0,40836.jpg,3.9,0,16,Guaita,0.7,False,,a,7,31,0.0,27,34001,6022,24786,1000,0.8,5.4,Guaita,1,3.87,4.0,2.098,3.1160000000000005,0.774,1.7307166145848374,7.0
132,0,0,0,,,0,20066,0,0,-1,1,0.0,0,1,0.0,0.0,0,Wayne,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,20066.jpg,0.0,0,0,Hennessey,0.7,False,,a,7,31,0.0,0,5934,185,29781,809,0.0,0.0,Hennessey,0,3.7,3.7,3.7,3.7,0.8409090909090908,1.7639057901043458,0.0
133,1,0,43,,,2,82403,0,0,-2,2,100.0,0,3,3.3,3.3,6,Wilfried,3.3,7,0,47.3,False,105.4,565,,,68,0,0,0,82403.jpg,2.4,0,0,Zaha,9.6,False,,a,7,31,268.0,17,219578,5759,797620,12104,0.5,2.5,Zaha,1,2.58,4.2,2.91,2.8520000000000003,0.3794117647058824,0.989384835613108,6.277777777777778
134,0,3,81,0.0,,3,66975,0,0,-3,3,223.9,1,3,0.0,4.3,10,Luka,4.3,7,1,39.8,False,124.6,630,Suspended until 19 Oct,2019-09-29T09:30:20.636934Z,67,0,0,0,66975.jpg,2.9,0,0,Milivojevic,3.1,False,,s,7,31,50.0,20,24425,1034,328908,9658,0.6,3.0,Milivojevic,5,3.0100000000000002,4.4,2.6900000000000004,2.992,0.4492537313432836,1.162864450975815,7.0
135,0,0,76,,,1,60252,0,0,-3,3,42.3,0,3,2.7,2.7,6,Andros,2.7,6,1,17.1,False,93.8,279,,,57,0,0,0,60252.jpg,2.5,0,0,Townsend,1.7,False,,a,7,31,35.0,15,30794,777,153822,1784,0.5,2.6,Townsend,0,2.61,3.6,2.58,2.7199999999999998,0.45789473684210524,1.0932087006413251,3.1
136,0,0,16,,,1,141020,0,0,-2,2,4.0,0,3,0.3,0.3,1,Max,0.3,1,0,7.9,False,17.8,155,,,53,0,0,0,141020.jpg,1.7,0,0,Meyer,0.1,False,,a,7,31,57.0,5,3500,22,8302,158,0.1,0.9,Meyer,1,1.72,2.1,2.1,1.948,0.32452830188679244,0.7471202575524793,1.7222222222222223
137,1,1,52,100.0,100.0,3,86417,0,0,0,0,49.0,0,3,2.0,2.0,2,Jeffrey,2.0,5,0,26.0,False,82.2,457,,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,2.8,0,0,Schlupp,0.2,False,,a,7,31,129.0,17,8251,139,8409,408,0.4,3.1,Schlupp,1,2.85,3.0,3.6,3.0480000000000005,0.5181818181818182,1.2152440832269795,5.0777777777777775
138,1,0,71,100.0,100.0,4,50471,0,0,-2,2,85.6,0,3,2.7,2.7,6,James,2.7,2,0,23.6,False,77.6,511,,2019-09-13T12:30:19.034726Z,53,0,0,0,50471.jpg,3.0,0,0,McArthur,0.8,False,,a,7,31,72.0,18,11892,603,73318,782,0.5,3.4,McArthur,1,3.02,3.2,2.7560000000000002,2.904,0.569811320754717,1.3118041731444694,5.677777777777778
139,0,0,29,100.0,100.0,3,55037,0,0,-1,1,30.9,0,3,2.3,2.3,3,Cheikhou,2.3,5,0,14.0,False,37.0,406,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.4,0,0,Kouyaté,0.1,False,,a,7,31,75.0,12,4019,250,7881,183,0.5,2.4,Kouyaté,1,2.38,2.2,2.338,2.336,0.48571428571428565,1.0751744044572489,4.511111111111111
140,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,3681,217,3579,205,0.0,0.0,Dreher,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
157,0,0,14,,,0,50472,0,0,-1,1,22.6,0,3,1.0,1.0,1,James,1.0,2,0,3.9,False,16.6,59,,,44,0,0,0,50472.jpg,0.8,0,0,McCarthy,0.6,False,,a,7,31,0.0,4,20127,1646,26975,1004,0.2,0.9,McCarthy,1,0.85,2.0,1.472,1.1440000000000001,0.19318181818181815,0.40522160042937666,0.6555555555555556
468,0,6,73,,,5,80146,0,0,1,-1,71.8,0,4,1.0,1.0,1,Jordan,1.0,4,2,34.7,False,93.2,450,,,51,0,0,0,80146.jpg,3.8,0,0,Ayew,8.1,False,,a,7,31,182.0,23,642420,13121,339621,24561,0.2,4.5,Ayew,3,3.63,2.3000000000000003,3.374,3.336,0.711764705882353,1.607391017255273,5.0
503,0,1,88,,,2,19419,0,0,0,0,12.7,0,2,2.7,2.7,6,Gary,2.7,6,0,20.4,False,101.8,450,,,45,0,0,0,19419.jpg,3.2,0,0,Cahill,1.8,False,,a,7,31,88.0,16,51459,1676,70112,1332,0.6,3.6,Cahill,1,3.04,2.0,1.166,2.332,0.6755555555555556,1.4330697432047363,5.0
510,0,0,3,,,0,175946,0,0,-3,3,0.1,0,3,0.3,0.3,0,Víctor,0.3,0,0,0.0,False,0.2,5,,,47,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.3,False,,a,7,31,0.0,1,2596,113,38852,462,0.1,0.2,Camarasa,0,1.68,3.3000000000000003,2.3280000000000003,2.652,0.35744680851063826,0.7749262147442634,0.05555555555555555
539,0,0,0,,,0,173954,0,0,0,0,0.0,0,3,0.0,0.0,0,Jairo,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,,a,7,31,0.0,0,281,45,95,32,0.0,0.0,Riedewald,0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
17,0,2,57,,,0,153133,0,0,-1,1,81.9,0,3,3.5,2.5,2,Alex,3.5,9,1,26.6,False,76.0,295,,,59,0,0,0,153133.jpg,3.0,0,0,Iwobi,1.8,False,,a,8,11,108.0,15,109078,1413,153588,6063,0.6,2.5,Iwobi,0,2.97,1.24,2.1060000000000003,2.367,0.5033898305084746,1.2227296498450382,3.2777777777777777
141,2,3,133,100.0,100.0,2,101188,0,0,1,-1,222.6,1,2,1.8,0.8,1,Lucas,1.8,12,0,47.8,False,139.2,612,,2019-08-17T16:00:09.148104Z,61,0,0,0,101188.jpg,3.6,0,0,Digne,23.8,False,,a,8,11,116.0,25,801873,5814,832622,57211,0.3,4.1,Digne,1,3.68,3.04,3.2959999999999994,3.3649999999999998,0.6032786885245902,1.4899884475292056,6.8
142,0,4,121,,,2,164511,0,0,0,0,5.0,0,2,0.2,-0.8,0,Yerry,0.2,12,0,28.9,False,138.8,630,,,55,1,0,0,164511.jpg,2.6,0,0,Mina,3.6,False,,a,8,11,145.0,18,341825,1519,260457,13563,0.0,3.3,Mina,1,2.72,3.22,2.524,2.16,0.49454545454545457,1.1598118969745208,7.0
143,0,2,119,,,2,106611,0,0,0,0,15.2,0,2,1.0,0.0,1,Michael,1.0,12,0,16.1,False,131.6,630,,,55,0,0,0,106611.jpg,2.7,0,0,Keane,3.1,False,,a,8,11,14.0,19,113450,526,125835,5728,0.2,3.5,Keane,0,2.82,3.46,3.0480000000000005,2.941,0.5127272727272727,1.2024520402456427,7.0
144,1,2,128,,,2,59949,-1,1,-1,1,71.3,0,2,2.5,1.5,6,Seamus,2.5,11,0,27.8,False,114.2,610,,,54,0,0,0,59949.jpg,3.0,0,0,Coleman,2.5,False,,a,8,11,92.0,21,96192,3324,150770,2755,0.5,3.9,Coleman,2,3.13,2.99,3.342,3.6790000000000007,0.5796296296296296,1.3469375415143572,6.777777777777778
145,0,0,0,100.0,100.0,0,12745,0,0,-1,1,0.0,0,2,0.0,-1.0,0,Leighton,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,a,8,11,0.0,0,3669,177,6028,285,0.0,0.0,Baines,0,2.0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
146,0,0,2,100.0,100.0,0,66838,0,0,-3,3,10.0,0,4,0.2,-0.8,0,Cenk,0.2,1,0,3.2,False,2.0,35,,2019-07-30T15:00:09.183258Z,57,0,0,0,66838.jpg,1.0,0,0,Tosun,0.1,False,,a,8,11,20.0,1,2955,98,10598,177,0.0,0.2,Tosun,0,1.29,1.29,1.654,1.8359999999999996,0.22631578947368422,0.5403215416962872,0.3888888888888889
147,0,0,55,,,2,177815,0,0,-2,2,17.5,0,4,3.2,2.2,6,Dominic,3.2,7,2,24.7,False,74.6,403,,,58,0,0,0,177815.jpg,3.0,0,0,Calvert-Lewin,1.0,False,,a,8,11,155.0,18,55387,6620,107241,1468,0.6,3.1,Calvert-Lewin,1,2.96,1.69,2.4479999999999995,2.7950000000000004,0.5103448275862069,1.2290731018353516,4.477777777777778
